fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Renault;Ford;127;123;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cheerios;Marvel;85;87;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nescafé;Krispy Kreme;88;89;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Burger King;Timberland;72;53;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Doritos;Nespresso;62;40;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Gatorade;Five Guys;61;40;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tommy Hilfiger;Häagen-Dazs;41;66;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Shake Shack;Ben & Jerry's;22;48;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Atari;Subaru;54;73;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nissan;Hyundai;93;59;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Citizen;Michelin;108;137;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dunkin';Costa Coffee;76;55;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Telegram;Atari;13;54;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hyundai;Shake Shack;59;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;OnePlus;Marshall;13;64;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Häagen-Dazs;Oppo;66;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pinterest;Twix;16;59;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nespresso;Listerine;40;147;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Five Guys;Mars;40;115;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Swatch;Goodyear;43;128;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Quaker;Pandora;149;44;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Telegram;Evian;13;197;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Perrier;Pinterest;163;16;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;OnePlus;Birkenstock;13;252;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pirelli;Oppo;154;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dr Pepper;Realme;141;8;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fujifilm;Threads;92;3;år;Hur många år skiljer dem åt?
