fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Banana Republic;Whole Foods;48;46;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Olay;Pantene;74;81;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Crest;Head & Shoulders;71;65;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Acer;Asus;50;37;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Decathlon;Sonic;50;73;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Coach;Michael Kors;85;45;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Moncler;Quiksilver;74;57;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nutella;Epson;62;84;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Always;Old Spice;43;89;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ghirardelli;Godiva;174;100;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;easyJet;Emirates;31;41;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Whataburger;Papa John's;76;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ducati;Dunlop;100;137;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pez;e.l.f.;99;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Epic Games;Ritz;35;92;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Milky Way;Bethesda;103;40;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;UGG;Maytag;48;133;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;KitchenAid;Keurig;107;34;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bershka;Nabisco;28;128;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hoover;Magnum;118;37;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cinnabon;Canada Dry;41;122;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Axe;Garnier;43;122;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Genesis;Bentley;11;107;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tanqueray;Grey Goose;196;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hennessy;Hendrick's;261;27;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Boots;Hollister;177;26;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Squarespace;Stanley;23;183;år;Hur många år skiljer dem åt?
