fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Mahindra;Daihatsu;81;119;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;MV Agusta;Moto Guzzi;81;105;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lancia;Alfa Romeo;120;116;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Infiniti;Acura;37;40;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Peet's Coffee;Tchibo;60;77;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;In-N-Out;Jack in the Box;78;75;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Schweppes;Fiji;243;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Jimmy John's;Little Caesars;43;67;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wingstop;Dairy Queen;32;86;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Iberia;Qantas;99;106;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Aer Lingus;JetBlue;90;28;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Air China;British Airways;38;52;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Shiseido;NARS;154;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Crown Royal;Tito's;87;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Veuve Clicquot;Dom Pérignon;254;90;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Patek Philippe;Daniel Wellington;187;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Black+Decker;Ring;116;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bobcat;Komatsu;68;105;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nordstrom;Kohl's;125;64;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Van Cleef & Arpels;Pandora;120;44;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Selfridges;John Lewis;118;162;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Publix;Kroger;96;143;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Barclays;Monzo;336;11;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Airheads;Lindt;41;181;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Konami;Supercell;57;16;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Crunchyroll;HBO;20;54;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Western Union;Venmo;175;17;år;Hur många år skiljer dem åt?
