fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Audi;Citroën;117;107;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Asics;Salomon;77;79;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;BMW;Hitachi;110;116;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lego;Burger King;94;72;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Decathlon;Lamborghini;50;63;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Visa;Lidl;68;53;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Häagen-Dazs;Pepsi;66;128;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Heinz;Whirlpool;157;115;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Volvo;Puma;99;78;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Samsung;Ford;88;123;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Prada;Toyota;113;89;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fjällräven;Fanta;66;86;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Panasonic;Microsoft;108;51;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dyson;Burberry;35;170;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Netflix;Coca-Cola;29;140;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mercedes-Benz;Amazon;100;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;PayPal;Nokia;28;161;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Red Bull;Nestlé;39;160;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Gillette;Garmin;125;37;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Philips;Asus;135;37;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kellogg's;Huawei;120;39;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Intel;Siemens;58;179;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ramlösa;TikTok;319;10;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;OpenAI;Husqvarna;11;337;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Peugeot;Uber;216;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Instagram;Hennessy;16;261;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Colgate;Airbnb;220;18;år;Hur många år skiljer dem åt?
