fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Adobe;Dell;44;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Braun;Bang & Olufsen;105;101;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vrbo;Booking.com;31;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;HP;Huawei;87;39;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Arby's;Panera Bread;62;43;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Roku;Snapchat;24;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;WhatsApp;Skype;17;23;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;AliExpress;eBay;16;31;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Deezer;Pandora;19;26;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Riot Games;Activision;20;47;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Steam;GameStop;23;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Greggs;Pret a Manger;87;43;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Neutrogena;CeraVe;96;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Slack;Cisco;13;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Coinbase;Charles Schwab;14;55;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bombay Sapphire;Johnnie Walker;40;206;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Supreme;Carhartt;32;137;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Charlotte Tilbury;Dove;13;69;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Petco;Chewy;61;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Crate & Barrel;Wayfair;64;24;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;HTC;Nothing;29;6;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ocean Spray;Aquafina;96;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ring;Honeywell;13;120;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Anthropic;IBM;5;115;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Midjourney;Kodak;4;138;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;About You;Macy's;12;168;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hertz;Grab;108;14;år;Hur många år skiljer dem åt?
