fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Tencent;Take-Two;28;33;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Khan Academy;Skillshare;18;16;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Chelsea;Manchester United;121;148;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Capital One;Geico;38;90;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Annas Pepparkakor;Bregott;97;57;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Paris Saint-Germain;AIK;56;135;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dolce & Gabbana;Acne Studios;41;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;DAZN;Dailymotion;10;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Biltema;Cervera;63;39;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Adlibris;BabyBjörn;29;65;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;El Corte Inglés;Bambuser;86;19;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Care of Carl;BK Häcken;16;86;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Jersey Mike's;Boxer;70;27;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Apoteket;Babyshop;56;20;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;BookBeat;Byggmax;11;33;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bahnhof;Bahco;32;140;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Blåkläder;Bubbleroom;67;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hornbach;Apohem;149;9;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Anyfin;Roche;9;130;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mack Trucks;Casumo;126;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Apotea;Brynäs IF;15;114;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kenworth;Acast;103;12;år;Hur många år skiljer dem åt?
