fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Kappa;Umbro;110;102;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Waffle House;Denny's;71;73;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;CoverGirl;Hisense;65;57;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Guess;Rip Curl;45;57;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cheesecake Factory;Outback Steakhouse;48;38;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Applebee's;Qdoba;46;31;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;P.F. Chang's;Red Lobster;33;58;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cracker Barrel;Raising Cane's;57;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;TCL;Conair;45;67;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;TRESemmé;La Roche-Posay;79;51;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vichy;TCL;95;45;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nando's;Bottega Veneta;39;60;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Carl's Jr;Firehouse Subs;85;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Culver's;A&W;42;107;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bojangles;Le Coq Sportif;49;144;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Steak 'n Shake;Raising Cane's;92;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;iRobot;Breville;36;94;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;iRobot;Wahl;36;107;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Frigidaire;Too Faced;108;28;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vivo;Smeg;17;78;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Aveeno;Urban Decay;81;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Realme;Rimmel;8;192;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Estelle & Thild;Krups;19;180;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ninja;De'Longhi;17;124;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hermès;Realme;189;8;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ninja;Le Coq Sportif;17;144;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bvlgari;Vivo;142;17;år;Hur många år skiljer dem åt?
