fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Sennheiser;JBL;81;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Williams-Sonoma;Pottery Barn;70;77;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tata Motors;Tropicana;81;79;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Jolly Rancher;Twizzlers;77;181;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vitamix;Cuisinart;105;55;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Special K;Cheez-It;71;105;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Capri-Sun;Powerade;57;38;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sun Chips;Ruffles;35;68;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tefal;Moulinex;70;89;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;SoundCloud;Tidal;19;12;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vodafone;Verizon;35;26;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Uniqlo;Primark;42;57;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Swarovski;Tory Burch;131;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Volcom;Schwarzkopf;35;128;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Piaggio;Wagamama;142;34;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pull&Bear;San Pellegrino;35;127;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Royal Enfield;Massimo Dutti;125;41;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;TomTom;Revlon;35;94;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Texas Roadhouse;Tampax;33;90;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Shark;Makita;19;111;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Currys;Ulta;142;36;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Harrods;Substack;192;9;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Longines;Wise;194;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Strava;Piaget;17;152;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bissell;Wolt;150;12;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Webull;Tudor;9;100;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Zalando;Breitling;18;142;år;Hur många år skiljer dem åt?
