fråga;källa;år
Vilket av märkena är äldst?;återanvänt verifierat märke Roche (ålder 130) + L'Oréal (ålder 117);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Carhartt (ålder 137) + Glenfiddich (ålder 140);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Hilton (ålder 107) + Migros (ålder 101);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Best Buy (ålder 60) + Nescafé (ålder 88);2026
Vilket av märkena är äldst?;återanvänt verifierat märke CVS (ålder 63) + Fujifilm (ålder 92);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Hyatt (ålder 69) + Ducati (ålder 100);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Harley-Davidson (ålder 123) + Iveco (ålder 51);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Glenlivet (ålder 202) + Bvlgari (ålder 142);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Nissan (ålder 93) + Renault (ålder 127);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Klipsch (ålder 80) + Kawasaki (ålder 130);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Tefal (ålder 70) + Booking.com (ålder 30);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Patek Philippe (ålder 187) + Seiko (ålder 145);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Cadillac (ålder 124) + Verizon (ålder 26);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Skype (ålder 23) + Bosch (ålder 140);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Ericsson (ålder 150) + Belkin (ålder 43);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Movistar (ålder 31) + Tissot (ålder 173);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Jack Daniel's (ålder 160) + Bombay Sapphire (ålder 40);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Belvedere (ålder 33) + Harrods (ålder 192);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Michelin (ålder 137) + Stadium (ålder 39);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Keurig (ålder 34) + Brio (ålder 142);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Pixar (ålder 40) + Hästens (ålder 174);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Peloton (ålder 14) + Procter & Gamble (ålder 189);2026
Vilket av märkena är äldst?;återanvänt verifierat märke John Deere (ålder 189) + YouTube (ålder 21);2026
Vilket av märkena är äldst?;återanvänt verifierat märke LinkedIn (ålder 23) + Veuve Clicquot (ålder 254);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Boots (ålder 177) + Babyshop (ålder 20);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Facebook (ålder 22) + Jameson (ålder 246);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Miele (ålder 127) + Dropbox (ålder 19);2026
