fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Ecco;Timberland;63;53;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mentos;Haribo;94;106;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wendy's;Popeyes;57;54;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Toblerone;Cadbury;118;202;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vespa;Piaggio;80;142;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lay's;Doritos;94;62;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ralph Lauren;Tommy Hilfiger;59;41;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dr Pepper;Sprite;141;65;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Versace;Dior;48;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Converse;Vans;118;60;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tesla;Jaguar;23;91;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Roblox;Subaru;20;73;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Logitech;Anker;45;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Burger King;Shake Shack;72;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Funko;Mattel;28;81;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Honda;DJI;78;20;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lululemon;Lacoste;28;93;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Garmin;OnePlus;37;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Beats;Pringles;20;58;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Polestar;Porsche;9;95;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Levi's;Klarna;173;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Voi;Guinness;8;267;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Peugeot;Temu;216;4;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Threads;Mercedes-Benz;3;100;år;Hur många år skiljer dem åt?
