fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Fanta;Sprite;86;65;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wendy's;Domino's;57;66;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pixar;DreamWorks;40;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Chevrolet;Cadillac;115;124;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tic Tac;Mentos;57;94;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pringles;Lay's;58;94;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sega;Capcom;66;47;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Aquafina;Mountain Dew;32;86;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sunkist;Tropicana;47;79;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fisher-Price;Play-Doh;96;70;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Monopoly;Beats;91;20;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kia;Skoda;82;131;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fjällräven;Stadium;66;39;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Yahoo;Firefox;32;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Funko;Razer;28;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Swatch;Seiko;43;145;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Jeep;Rivian;83;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Geely;Mazda;40;106;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vita Coco;Estrella;22;69;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Daniel Wellington;Björn Borg;15;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tetra Pak;Roblox;75;20;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Marshall;Anker;64;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Liquid Death;Absolut Vodka;7;147;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hästens;Gymshark;174;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;VinFast;Vespa;9;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Oscar Mayer;Honor;143;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kopparbergs;Realme;144;8;år;Hur många år skiljer dem åt?
