fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Tetley;Knorr;189;188;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;M&M's;Samsung;85;88;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Olay;Lufthansa;74;73;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mars;Ferrari;115;87;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;KFC;IBM;74;115;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vichy;Eucerin;95;126;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Minute Maid;Budweiser;81;150;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Prada;Omega;113;178;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tampax;Lipton;90;136;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bridgestone;Cloetta;95;164;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;BMW;Citi;110;214;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wrigley;Huggies;135;48;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;LG;Gevalia;68;173;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Citizen;Filippa K;108;33;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fila;Fossil;115;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Stella Artois;Grey Goose;100;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Montblanc;Geely;120;40;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Polarn O. Pyret;Miele;50;127;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Valve;White Castle;30;105;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;TomTom;Mizuno;35;120;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Godiva;N26;100;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hertz;Lyft;108;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tudor;Tidal;100;12;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pinterest;Honeywell;16;120;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Roche;Vivo;130;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Walgreens;Nutella;125;62;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pop-Tarts;Texas Instruments;62;96;år;Hur många år skiljer dem åt?
