fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Roche;L'Oréal;130;117;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Carhartt;Glenfiddich;137;140;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hilton;Migros;107;101;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Best Buy;Nescafé;60;88;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;CVS;Fujifilm;63;92;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hyatt;Ducati;69;100;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Harley-Davidson;Iveco;123;51;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Glenlivet;Bvlgari;202;142;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nissan;Renault;93;127;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Klipsch;Kawasaki;80;130;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tefal;Booking.com;70;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Patek Philippe;Seiko;187;145;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cadillac;Verizon;124;26;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Skype;Bosch;23;140;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ericsson;Belkin;150;43;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Movistar;Tissot;31;173;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Jack Daniel's;Bombay Sapphire;160;40;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Belvedere;Harrods;33;192;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Michelin;Stadium;137;39;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Keurig;Brio;34;142;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pixar;Hästens;40;174;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Peloton;Procter & Gamble;14;189;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;John Deere;YouTube;189;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;LinkedIn;Veuve Clicquot;23;254;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Boots;Babyshop;177;20;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Facebook;Jameson;22;246;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Miele;Dropbox;127;19;år;Hur många år skiljer dem åt?
