fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Triumph;Kawasaki;124;130;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Chrysler;Dodge;101;126;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Buick;GMC;123;115;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lexus;Mini;37;67;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dior;Armani;80;51;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wrangler;Lee;79;137;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Gap;Mango;57;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Rockstar Games;EA;28;44;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lavazza;Illy;131;93;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Headspace;Folgers;16;176;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cheetos;Tostitos;78;46;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Chips Ahoy;Triscuit;63;126;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kinder;Ferrero Rocher;58;44;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Starburst;Sour Patch Kids;66;41;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hublot;Cartier;46;179;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Audemars Piguet;Fossil;151;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Baileys;Bacardi;52;164;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Jameson;Captain Morgan;246;82;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vitaminwater;Minute Maid;26;81;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tissot;Hublot;173;46;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Arc'teryx;Mizuno;37;120;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Baileys;Campari;52;166;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Maybelline;NYX;111;27;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Coors;Nothing;153;6;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lucid Motors;Amstel;19;156;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cointreau;Xpeng;177;12;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nio;Jim Beam;12;231;år;Hur många år skiljer dem åt?
