fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Delta Air Lines;United Airlines;101;100;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Rewe;Migros;99;101;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vueling;Wizz Air;22;23;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mercadona;Auchan;49;65;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Foodpanda;Grubhub;14;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Edeka;Lidl;128;53;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sprouts;Jumbo;24;47;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mercado Libre;Shopify;27;20;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Etihad Airways;Emirates;23;41;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Deliveroo;Just Eat;13;25;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;WestJet;Alaska Airlines;32;94;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hawaiian Airlines;Frontier Airlines;97;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Avianca;Naver;107;27;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Etihad Airways;Cathay Pacific;23;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tchibo;Grubhub;77;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sprouts;Publix;24;96;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hawaiian Airlines;Naver;97;27;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Alaska Airlines;Frontier Airlines;94;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Edeka;Mercadona;128;49;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Jumbo;Delhaize;47;159;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Avianca;Deliveroo;107;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wizz Air;Delhaize;23;159;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Albert Heijn;Shopify;139;20;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Foodpanda;Kroger;14;143;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Colruyt;Bolt;98;13;år;Hur många år skiljer dem åt?
