fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Express;Urban Outfitters;46;56;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Seagate;SanDisk;48;38;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Canada Goose;Tyson Foods;69;91;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;SEAT;MG;76;102;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;TJ Maxx;Marshalls;50;70;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kingston;Western Digital;39;56;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wyndham;Four Seasons;45;66;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hardee's;Panda Express;66;43;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Holiday Inn;Radisson;74;117;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tod's;Celine;48;81;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Salvatore Ferragamo;SteelSeries;99;25;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Montblanc;Belvedere;120;33;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dickies;Corsair;104;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lancôme;Smart;91;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Smart;Isuzu;32;110;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ross;JCPenney;44;124;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Corsair;Sheraton;32;89;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ferrero;OPI;80;45;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Westin;Belvedere;96;33;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Danone;Mondelez;107;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;White Castle;Mondelez;105;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ram Trucks;JCPenney;16;124;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ram Trucks;Radisson;16;117;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Marriott;PacSun;99;46;år;Hur många år skiljer dem åt?
