fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Wells Fargo;John Lewis;174;162;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Otis;Telenor;173;171;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Conagra;Hugo Boss;107;102;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Brother;Lufthansa;118;73;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Audi;Casio;117;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Logitech;Sennheiser;45;81;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Reebok;Decathlon;68;50;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mango;Sega;42;66;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Adidas;Suzuki;77;117;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Costco;Tata Motors;43;81;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Garnier;Mahindra;122;81;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Honda;Mercadona;78;49;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Apple;Continental;50;155;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Klarna;JBL;21;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bolt;Marshall;13;64;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Match;Tropicana;31;79;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Costa Coffee;DJI;55;20;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Razer;Subaru;21;73;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Spotify;Geico;20;90;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Aldi;Boxer;80;27;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Calm;Caterpillar;14;101;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Stripe;Lipton;16;136;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Maybelline;Cupra;111;8;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Goodyear;Webull;128;9;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Henkel;Bluesky;150;7;år;Hur många år skiljer dem åt?
