fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Volkswagen;McDonald's;89;86;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nike;Ecco;62;63;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Michael Kors;Dell;45;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Xbox;Versace;25;48;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Google;Mastercard;28;60;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;UFC;Uber;33;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;PlayStation;Bose;32;62;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Instagram;Magnum;16;37;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;DC Shoes;Foot Locker;32;52;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Starbucks;iRobot;55;36;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Disney;Estée Lauder;103;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Snickers;Costa Coffee;96;55;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Amazon;Gillette;32;125;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Xiaomi;Estrella;16;69;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pampers;Shopify;65;20;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wolt;Geely;12;40;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hublot;Slack;46;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Coinbase;Five Guys;14;40;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nespresso;Brio;40;142;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Acer;Lindt;50;181;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kellogg's;Forever 21;120;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Anthropic;Cadbury;5;202;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Evian;Midjourney;197;4;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;American Express;Revolut;176;11;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Stanley;Honor;183;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Calm;Hermès;14;189;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Walmart;Smart;64;32;år;Hur många år skiljer dem åt?
