fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Nike;Starbucks;62;55;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Gucci;Prada;105;113;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Calvin Klein;Ralph Lauren;58;59;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Audi;Samsung;117;88;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Xbox;PlayStation;25;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Monster Energy;Red Bull;24;39;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hot Wheels;Mattel;58;81;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lenovo;LG;42;68;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Taco Bell;Chipotle;64;33;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bosch;Siemens;140;179;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Polaroid;Kodak;89;138;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Salomon;The North Face;79;58;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Louis Vuitton;Versace;172;48;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lululemon;Asics;28;77;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Haribo;Red Bull;106;39;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Philips;Lenovo;135;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sonos;Whirlpool;24;115;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Budweiser;Wingstop;150;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Shein;Volkswagen;18;89;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Subway;Robinhood;61;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tim Hortons;Revolut;62;11;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Peugeot;Bumble;216;12;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Smirnoff;Bumble;162;12;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Revolut;Schweppes;11;243;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Twinings;Shein;320;18;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Zoom;Lipton;15;136;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Stella Artois;Robinhood;100;13;år;Hur många år skiljer dem åt?
