fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Continental;Goldman Sachs;155;157;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Telenor;Macy's;171;168;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kroger;Le Coq Sportif;143;144;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bvlgari;Mazda;142;106;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Maserati;Coinbase;112;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Caterpillar;Action;101;33;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ben & Jerry's;Tampax;48;90;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hugo Boss;Tsingtao;102;123;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ulta;Citizen;36;108;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Michelin;Asus;137;37;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Selfridges;Volcom;118;35;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Krispy Kreme;Daihatsu;89;119;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pioneer;Maxwell House;88;134;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Captain Morgan;Hästens;82;174;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Spendrups;Hollister;129;26;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nokia;Chick-fil-A;161;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lush;Audemars Piguet;31;151;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Zalando;Hertz;18;108;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Harrods;Truecaller;192;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Daniel Wellington;Smirnoff;15;162;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Glenlivet;Wrigley;202;135;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bing;Bahco;17;140;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ericsson;HTC;150;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Swarovski;Anyfin;131;9;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dr Pepper;Acne Studios;141;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mitsubishi Electric;General Electric;105;134;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sixt;Comcast;114;63;år;Hur många år skiljer dem åt?
