fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;FC Barcelona;Real Madrid;127;124;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;ABC;NBC;83;100;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Universal Music;Sony Music;92;97;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Manchester City;Xfinity;146;16;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tottenham;iHeartRadio;144;18;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Liverpool;Nubank;134;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sony Pictures;BBC;39;104;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Paramount;Fox;114;40;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Comedy Central;Arsenal;35;140;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Juventus;Nickelodeon;129;47;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Focus Features;AC Milan;24;127;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Inter Milan;Yelp;118;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;History;Universal Pictures;31;114;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;CBS;Lionsgate;99;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;West Elm;Warner Bros;24;103;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Atlantic Records;Skyscanner;79;23;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Orange;Warner Music;32;68;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;ESPN;Vimeo;47;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;TripAdvisor;MTV;26;45;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;CNN;Movistar;46;31;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Rotten Tomatoes;T-Mobile;28;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;IMDb;Quora;36;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Viber;Yandex;16;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Discogs;Line;26;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bandcamp;O2;18;24;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Signal;Genius;12;17;år;Hur många år skiljer dem åt?
