fråga;källa;år
Vilket av märkena är äldst?;återanvänt verifierat märke Audi (ålder 117) + Citroën (ålder 107);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Asics (ålder 77) + Salomon (ålder 79);2026
Vilket av märkena är äldst?;återanvänt verifierat märke BMW (ålder 110) + Hitachi (ålder 116);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Lego (ålder 94) + Burger King (ålder 72);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Decathlon (ålder 50) + Lamborghini (ålder 63);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Visa (ålder 68) + Lidl (ålder 53);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Häagen-Dazs (ålder 66) + Pepsi (ålder 128);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Heinz (ålder 157) + Whirlpool (ålder 115);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Volvo (ålder 99) + Puma (ålder 78);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Samsung (ålder 88) + Ford (ålder 123);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Prada (ålder 113) + Toyota (ålder 89);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Fjällräven (ålder 66) + Fanta (ålder 86);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Panasonic (ålder 108) + Microsoft (ålder 51);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Dyson (ålder 35) + Burberry (ålder 170);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Netflix (ålder 29) + Coca-Cola (ålder 140);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Mercedes-Benz (ålder 100) + Amazon (ålder 32);2026
Vilket av märkena är äldst?;återanvänt verifierat märke PayPal (ålder 28) + Nokia (ålder 161);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Red Bull (ålder 39) + Nestlé (ålder 160);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Gillette (ålder 125) + Garmin (ålder 37);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Philips (ålder 135) + Asus (ålder 37);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Kellogg's (ålder 120) + Huawei (ålder 39);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Intel (ålder 58) + Siemens (ålder 179);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Ramlösa (ålder 319) + TikTok (ålder 10);2026
Vilket av märkena är äldst?;återanvänt verifierat märke OpenAI (ålder 11) + Husqvarna (ålder 337);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Peugeot (ålder 216) + Uber (ålder 17);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Instagram (ålder 16) + Hennessy (ålder 261);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Colgate (ålder 220) + Airbnb (ålder 18);2026
