fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Felix;Findus;87;85;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;M&M's;Reese's;85;98;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Jaguar;Land Rover;91;78;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wrigley;Trident;135;62;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pop-Tarts;KitKat;62;91;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Gevalia;Löfbergs;173;120;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Opel;Fiat;164;127;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mitsubishi Motors;Suzuki;56;117;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lotus;Rolls-Royce;74;122;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Leica;Hasselblad;112;85;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Champion;Gant;107;77;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Diesel;Hugo Boss;48;102;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Koenigsegg;Bugatti;32;117;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Motorola;Xiaomi;98;16;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;King;Bandai;23;76;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mojang;Konami;17;57;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fitbit;Panasonic;19;108;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Toshiba;Vizio;151;24;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Clarks;Dr. Martens;201;79;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pagani;Maserati;34;112;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Aston Martin;McLaren;113;63;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Glossier;L'Oréal;12;117;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Estée Lauder;Fenty Beauty;80;9;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Chanel;Rare Beauty;116;7;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hoka;Saucony;17;128;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Spendrups;Omnipollo;129;16;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dacia;Citroën;60;107;år;Hur många år skiljer dem åt?
