fråga;källa;år
Vilket av märkena är äldst?;Mahindra grundat 1945, Daihatsu grundat 1907 (en.wikipedia.org/wiki/Mahindra_%26_Mahindra, en.wikipedia.org/wiki/Daihatsu);2026
Vilket av märkena är äldst?;MV Agusta grundat 1945, Moto Guzzi grundat 1921 (en.wikipedia.org/wiki/MV_Agusta, en.wikipedia.org/wiki/Moto_Guzzi);2026
Vilket av märkena är äldst?;Lancia grundat 1906, Alfa Romeo grundat 1910 (en.wikipedia.org/wiki/Lancia, en.wikipedia.org/wiki/Alfa_Romeo);2026
Vilket av märkena är äldst?;Infiniti grundat 1989, Acura grundat 1986 (en.wikipedia.org/wiki/Infiniti, en.wikipedia.org/wiki/Acura);2026
Vilket av märkena är äldst?;Peet's Coffee grundat 1966, Tchibo grundat 1949 (en.wikipedia.org/wiki/Peet%27s_Coffee, en.wikipedia.org/wiki/Tchibo);2026
Vilket av märkena är äldst?;In-N-Out grundat 1948, Jack in the Box grundat 1951 (en.wikipedia.org/wiki/In-N-Out_Burger, en.wikipedia.org/wiki/Jack_in_the_Box);2026
Vilket av märkena är äldst?;Schweppes grundat 1783, Fiji Water grundat 1996 (en.wikipedia.org/wiki/Schweppes, en.wikipedia.org/wiki/Fiji_Water);2026
Vilket av märkena är äldst?;Jimmy John's grundat 1983, Little Caesars grundat 1959 (en.wikipedia.org/wiki/Jimmy_John%27s, en.wikipedia.org/wiki/Little_Caesars);2026
Vilket av märkena är äldst?;Wingstop grundat 1994, Dairy Queen grundat 1940 (en.wikipedia.org/wiki/Wingstop, en.wikipedia.org/wiki/Dairy_Queen);2026
Vilket av märkena är äldst?;Iberia grundat 1927, Qantas grundat 1920 (en.wikipedia.org/wiki/Iberia_(airline), en.wikipedia.org/wiki/Qantas);2026
Vilket av märkena är äldst?;Aer Lingus grundat 1936, JetBlue grundat 1998 (en.wikipedia.org/wiki/Aer_Lingus, en.wikipedia.org/wiki/JetBlue);2026
Vilket av märkena är äldst?;Air China grundat 1988, British Airways grundat 1974 (en.wikipedia.org/wiki/Air_China, en.wikipedia.org/wiki/British_Airways);2026
Vilket av märkena är äldst?;Shiseido grundat 1872, NARS grundat 1994 (en.wikipedia.org/wiki/Shiseido, en.wikipedia.org/wiki/NARS_Cosmetics);2026
Vilket av märkena är äldst?;Crown Royal grundat 1939, Tito's grundat 1997 (en.wikipedia.org/wiki/Crown_Royal, en.wikipedia.org/wiki/Tito%27s_Vodka);2026
Vilket av märkena är äldst?;Veuve Clicquot grundat 1772, Dom Pérignon (lansering) 1936 (en.wikipedia.org/wiki/Veuve_Clicquot, en.wikipedia.org/wiki/Dom_P%C3%A9rignon);2026
Vilket av märkena är äldst?;Patek Philippe grundat 1839, Daniel Wellington grundat 2011 (en.wikipedia.org/wiki/Patek_Philippe, en.wikipedia.org/wiki/Daniel_Wellington);2026
Vilket av märkena är äldst?;Black+Decker grundat 1910, Ring grundat 2013 (en.wikipedia.org/wiki/Black%2BDecker, en.wikipedia.org/wiki/Ring_(company));2026
Vilket av märkena är äldst?;Bobcat grundat 1958, Komatsu grundat 1921 (en.wikipedia.org/wiki/Bobcat_Company, en.wikipedia.org/wiki/Komatsu_Limited);2026
Vilket av märkena är äldst?;Nordstrom grundat 1901, Kohl's grundat 1962 (en.wikipedia.org/wiki/Nordstrom, en.wikipedia.org/wiki/Kohl%27s);2026
Vilket av märkena är äldst?;Van Cleef & Arpels grundat 1906, Pandora grundat 1982 (en.wikipedia.org/wiki/Van_Cleef_%26_Arpels, en.wikipedia.org/wiki/Pandora_(jewelry));2026
Vilket av märkena är äldst?;Selfridges grundat 1908, John Lewis grundat 1864 (en.wikipedia.org/wiki/Selfridges, en.wikipedia.org/wiki/John_Lewis_%26_Partners);2026
Vilket av märkena är äldst?;Publix grundat 1930, Kroger grundat 1883 (en.wikipedia.org/wiki/Publix, en.wikipedia.org/wiki/Kroger);2026
Vilket av märkena är äldst?;Barclays grundat 1690, Monzo grundat 2015 (en.wikipedia.org/wiki/Barclays, en.wikipedia.org/wiki/Monzo);2026
Vilket av märkena är äldst?;Airheads grundat 1985, Lindt grundat 1845 (en.wikipedia.org/wiki/Airheads, en.wikipedia.org/wiki/Lindt_%26_Spr%C3%BCngli);2026
Vilket av märkena är äldst?;Konami grundat 1969, Supercell grundat 2010 (en.wikipedia.org/wiki/Konami, en.wikipedia.org/wiki/Supercell_(video_game_company));2026
Vilket av märkena är äldst?;Crunchyroll grundat 2006, HBO grundat 1972 (en.wikipedia.org/wiki/Crunchyroll, en.wikipedia.org/wiki/HBO);2026
Vilket av märkena är äldst?;Western Union grundat 1851, Venmo grundat 2009 (en.wikipedia.org/wiki/Western_Union, en.wikipedia.org/wiki/Venmo);2026
