fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Procter & Gamble;DeepL;189;9;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Binance;Henkel;9;150;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Schindler;Canva;152;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Calendly;General Electric;13;134;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Emerson;OYO;136;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hitachi;Mailchimp;116;25;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Namecheap;Morgan;26;116;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;KONE;Trip.com;116;27;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;WHOOP;Apple;14;50;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;BlackBerry;Medium;42;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Airtable;FromSoftware;14;40;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Avast;Miro;38;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;MasterClass;Bungie;11;35;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Blizzard;Zynga;35;19;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hotels.com;Grammarly;35;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bluehost;CD Projekt;23;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Valve;Todoist;30;19;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Unity;Kaspersky;22;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;GoDaddy;ExpressVPN;29;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Agoda;Viator;21;31;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;MakeMyTrip;NordVPN;26;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Facebook;LinkedIn;22;23;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mozilla;WordPress;28;23;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;eToro;HostGator;19;24;år;Hur många år skiljer dem åt?
