fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;IKEA;Tata Motors;83;81;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nike;PepsiCo;62;61;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Iberia;Telefónica;99;102;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lush;Vimeo;31;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Duolingo;Mailchimp;15;25;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Yahoo;Acer;32;50;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kia;Bose;82;62;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Salomon;Hisense;79;57;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Microsoft;Canon;51;89;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tefal;Pixar;70;40;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Starbucks;Volkswagen;55;89;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dell;Gap;42;57;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Adobe;Headspace;44;16;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Skype;Mahindra;23;81;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lamborghini;Stripe;63;16;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Slack;Lenovo;13;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Espresso House;Sony;30;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Aldi;Reddit;80;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fitbit;Fanta;19;86;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Zara;Hoka;51;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wolt;Husqvarna;12;337;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hennessy;Anthropic;261;5;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Volvo;Citi;99;214;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Barclays;Acast;336;12;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Anyfin;Tiffany & Co;9;189;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ramlösa;Bambuser;319;19;år;Hur många år skiljer dem åt?
