fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Clas Ohlson;Indiska;108;125;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Espresso House;Smarteyes;30;19;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Jula;Mio;47;64;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kicks;Willys;35;51;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Houdini;Klättermusen;33;51;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Filippa K;Nudie Jeans;33;25;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Max Burgers;Sibylla;58;94;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Peak Performance;Tenson;40;75;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Polarn O. Pyret;Thule;50;84;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Happy Socks;Gina Tricot;18;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pinchos;O'Learys;14;38;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wayne's Coffee;Scan;32;127;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Rusta;Åhléns;40;127;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Oriflame;Bastard Burgers;59;10;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lindex;Pinchos;72;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hestra;City Gross;90;33;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Morakniv;Bastard Burgers;135;10;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Primus;Smarteyes;134;19;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Åbro;Nudie Jeans;170;25;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tiger of Sweden;Matsmart;123;12;år;Hur många år skiljer dem åt?
