fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Fila;Lacoste;115;93;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Quiksilver;Billabong;57;53;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dove;Lux;69;127;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Huggies;Pampers;48;65;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Charmin;Scott;98;147;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Whole Foods;Trader Joe's;46;59;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;J.Crew;Ecco;43;63;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mango;Dick's Sporting Goods;42;78;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pioneer;Yamaha;88;139;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ruffles;Quaker;78;149;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;JCB;Komatsu;81;105;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dillard's;Anthropologie;88;34;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vans;Birkenstock;60;252;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Clarks;Benefit;201;50;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Maytag;Sonos;133;24;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Beats;Lux;20;127;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Yamaha;Wayfair;139;24;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;GoPro;Birkenstock;24;252;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Clarks;Chewy;201;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Charlotte Tilbury;Charmin;13;98;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Scott;Glossier;147;12;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Etsy;Quaker;21;149;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dillard's;Fitbit;88;19;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dove;DJI;69;20;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hoover;Sonos;118;24;år;Hur många år skiljer dem åt?
