fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Suzuki;Daihatsu;117;119;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lego;Hasbro;94;103;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Thai Airways;Southwest Airlines;66;59;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ferrari;Maserati;87;112;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Square Enix;Ubisoft;51;40;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Red Robin;Denny's;57;73;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Reese's;Twix;98;59;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;The North Face;REI;58;88;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lucasfilm;MGM;55;102;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Roku;Air France;24;93;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cartoon Network;Peacock;34;6;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Home Depot;Lowe's;48;105;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fritos;Ruffles;94;68;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bandai Namco;Sega;20;66;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Meijer;Gojek;92;16;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Comcast;Hulu;63;19;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Turkish Airlines;Spirit Airlines;93;46;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Acura;Lancia;40;120;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Royal Caribbean;Norwegian Cruise Line;58;60;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Twinings;Boohoo;320;20;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Instacart;Safeway;14;111;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Albertsons;DoorDash;87;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Niantic;Nintendo;16;137;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Otis;Peloton;173;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Longchamp;Tory Burch;78;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Royal Enfield;Honor;125;13;år;Hur många år skiljer dem åt?
