fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Visa;Mastercard;68;60;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Stripe;Goldman Sachs;16;157;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wells Fargo;American Express;174;176;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Spotify;YouTube;20;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Asana;Texas Instruments;18;96;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Walgreens;CVS;125;63;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Target;Sam's Club;64;43;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dropbox;Lyft;19;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hilton;Hyatt;107;69;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Costco;Best Buy;43;60;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Popeyes;Chick-fil-A;54;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Olive Garden;IHOP;44;68;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Clinique;MAC Cosmetics;58;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Columbia;Brooks;88;112;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Trader Joe's;Aldi;59;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;DJI;Caterpillar;20;101;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Campbell's;Snapple;157;54;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nestlé;Foot Locker;160;52;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Maxwell House;Wix;134;20;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;American Express;Discover;176;41;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wells Fargo;PayPal;174;28;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Anker;Bridgestone;15;95;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Calm;Sensodyne;14;65;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bluesky;John Deere;7;189;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nestlé;Duolingo;160;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Maxwell House;Perplexity;134;4;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Notion;Citi;10;214;år;Hur många år skiljer dem åt?
