fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Toyota;Nissan;89;93;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cartier;TAG Heuer;179;166;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Reebok;Asics;68;77;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Aperol;Campari;107;166;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nikon;Casio;109;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Banana Republic;Old Navy;48;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mountain Dew;Gatorade;86;61;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tinder;Match;14;31;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lavazza;Folgers;131;176;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Subaru;Lexus;73;37;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cetaphil;Eucerin;79;126;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Brio;Playmobil;142;52;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Etsy;Casio;21;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;General Mills;Crocs;98;24;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Alibaba;Kraft Heinz;27;123;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dollar General;GitHub;87;18;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Discord;Old Navy;11;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lexus;TikTok;37;10;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Maybelline;Wikipedia;111;25;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Coca-Cola;OpenAI;140;11;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Polestar;Folgers;9;176;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Carlsberg;Etsy;179;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Roblox;Garnier;20;122;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bacardi;Tinder;164;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Threads;Olive Garden;3;44;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Jägermeister;Pringles;91;58;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Buffalo Wild Wings;Chili's;44;51;år;Hur många år skiljer dem åt?
