fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Asahi;Peroni;137;180;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tsingtao;Birra Moretti;123;167;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Modelo;Heineken;101;162;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Corona;Budweiser;101;150;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Maytag;Whirlpool;133;115;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Indian Motorcycle;Vespa;125;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Stüssy;Breyers;46;160;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;7Up;DC Shoes;97;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Jaeger-LeCoultre;Vacheron Constantin;193;271;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;IWC;Billabong;158;53;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Givenchy;Loewe;74;180;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Balenciaga;Saint Laurent;107;65;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Valentino;Fendi;66;101;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Chopard;Marc Jacobs;166;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kate Spade;Hamilton;33;134;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Stuart Weitzman;Allen Edmonds;40;104;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Jimmy Choo;Cole Haan;30;98;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Furla;Christian Louboutin;99;35;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;KTM;Aprilia;92;81;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Butterfinger;Liquid Death;103;7;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;NA-KD;Breyers;11;160;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Truecaller;Panerai;17;166;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Jaeger-LeCoultre;Mentimeter;193;12;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Loewe;NA-KD;180;11;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Chopard;Epidemic Sound;166;17;år;Hur många år skiljer dem åt?
