fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Coca-Cola;Pepsi;140;128;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;H&M;IKEA;79;83;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nokia;Ericsson;161;150;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lego;Nintendo;94;137;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Levi's;Lacoste;173;93;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lamborghini;Ferrari;63;87;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cloetta;Marabou;164;110;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Gillette;Colgate;125;220;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Heinz;Kellogg's;157;120;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Google;Microsoft;28;51;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nivea;Pampers;115;65;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Toblerone;Lindt;118;181;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cadbury;Hershey;202;132;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Netflix;Disney;29;103;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Volvo;Tesla;99;23;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Electrolux;Husqvarna;107;337;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Adidas;Klarna;77;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Polestar;Apple;9;50;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;McDonald's;Airbnb;86;18;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Oatly;Carlsberg;32;179;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Toyota;Uber;89;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Spotify;Sony;20;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Heineken;Instagram;162;16;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;TikTok;BMW;10;110;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Reebok;Voi;68;8;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Temu;Mercedes-Benz;4;100;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;KFC;OpenAI;74;11;år;Hur många år skiljer dem åt?
