fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Mizuno;Saucony;120;128;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cetaphil;Aveeno;79;81;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sensodyne;Listerine;65;147;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Powerade;Gatorade;38;61;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vita Coco;Snapple;22;54;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wahl;Conair;107;67;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;SEAT;Skoda;76;131;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Old Spice;Axe;89;43;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sun Chips;Lay's;35;94;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Domino's;DoorDash;66;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Beats;JBL;20;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Disney;Roku;103;24;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hulu;HBO;19;54;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hershey;Etsy;132;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ubisoft;Nintendo;40;137;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sega;Xbox;66;25;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Huawei;Philips;39;135;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Match;Bumble;31;12;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Perplexity;Nescafé;4;88;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Otis;Duolingo;173;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Substack;Boots;9;177;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Western Union;Notion;175;10;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Chime;Barclays;14;336;år;Hur många år skiljer dem åt?
