fråga;källa;år
Vilket av märkena är äldst?;återanvänt verifierat märke Tetley (ålder 189) + Knorr (ålder 188);2026
Vilket av märkena är äldst?;återanvänt verifierat märke M&M's (ålder 85) + Samsung (ålder 88);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Olay (ålder 74) + Lufthansa (ålder 73);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Mars (ålder 115) + Ferrari (ålder 87);2026
Vilket av märkena är äldst?;återanvänt verifierat märke KFC (ålder 74) + IBM (ålder 115);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Vichy (ålder 95) + Eucerin (ålder 126);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Minute Maid (ålder 81) + Budweiser (ålder 150);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Prada (ålder 113) + Omega (ålder 178);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Tampax (ålder 90) + Lipton (ålder 136);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Bridgestone (ålder 95) + Cloetta (ålder 164);2026
Vilket av märkena är äldst?;återanvänt verifierat märke BMW (ålder 110) + Citi (ålder 214);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Wrigley (ålder 135) + Huggies (ålder 48);2026
Vilket av märkena är äldst?;återanvänt verifierat märke LG (ålder 68) + Gevalia (ålder 173);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Citizen (ålder 108) + Filippa K (ålder 33);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Fila (ålder 115) + Fossil (ålder 42);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Stella Artois (ålder 100) + Grey Goose (ålder 29);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Montblanc (ålder 120) + Geely (ålder 40);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Polarn O. Pyret (ålder 50) + Miele (ålder 127);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Valve (ålder 30) + White Castle (ålder 105);2026
Vilket av märkena är äldst?;återanvänt verifierat märke TomTom (ålder 35) + Mizuno (ålder 120);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Godiva (ålder 100) + N26 (ålder 13);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Hertz (ålder 108) + Lyft (ålder 14);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Tudor (ålder 100) + Tidal (ålder 12);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Pinterest (ålder 16) + Honeywell (ålder 120);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Roche (ålder 130) + Vivo (ålder 17);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Walgreens (ålder 125) + Nutella (ålder 62);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Pop-Tarts (ålder 62) + Texas Instruments (ålder 96);2026
