fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Evian;Tanqueray;197;196;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Coors;Pirelli;153;154;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Zoégas;Dunlop;140;137;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Intel;Cisco;58;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tesco;Walmart;107;64;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Walgreens;McDonald's;125;86;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Goldman Sachs;New Balance;157;120;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;L'Oréal;Lancôme;117;91;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mars;Felix;115;87;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Western Union;Hitachi;175;116;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Carl's Jr;PepsiCo;85;61;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Special K;PayPal;71;28;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;OLW;LinkedIn;59;23;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Best Buy;Facebook;60;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Comcast;YouTube;63;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Petco;Steam;61;23;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;La Croix;Zoom;46;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Discover;Canva;41;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;EA;Mojang;44;17;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fox;Tidal;40;12;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ryanair;Peacock;42;6;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;American Eagle;Rare Beauty;49;7;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;CVS;VinFast;63;9;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kohl's;Binance;64;9;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hyatt;DAZN;69;10;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Enterprise;Brave;69;10;år;Hur många år skiljer dem åt?
