fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Pirelli;Goodyear;154;128;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Brembo;Sonic;65;73;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Garnier;Listerine;122;147;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lululemon;Patagonia;28;53;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Skechers;Hollister;34;26;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Wagamama;Subway;34;61;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Smeg;Krups;78;180;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Aritzia;Gap;42;57;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sephora;Lush;57;31;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mango;H&M;42;79;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Porsche;Tesla;95;23;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Diesel;Levi's;48;173;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Heinz;Doritos;157;62;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Axe;Nivea;43;115;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Colgate;Crest;220;71;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;GoPro;Kodak;24;138;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Burberry;Calvin Klein;170;58;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Swatch;Cartier;43;179;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Quaker;Pringles;149;58;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Monster Energy;Pepsi;24;128;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Twinings;Crocs;320;24;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Discord;Hershey;11;132;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Schweppes;Gymshark;243;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tiffany & Co;Shein;189;18;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Rolex;Temu;121;4;år;Hur många år skiljer dem åt?
