fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Wrangler;Adidas;79;77;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Panasonic;Mazda;108;106;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Reese's;Furla;98;99;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Oatly;Visa;32;68;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hoka;Dyson;17;35;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Airbnb;Mailchimp;18;25;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mastercard;Netflix;60;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hyundai;Tito's;59;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Monster Energy;Sephora;24;57;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Razer;Diesel;21;48;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Funko;Calvin Klein;28;58;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;MAC Cosmetics;Oppo;42;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Domino's;Twitch;66;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Shazam;Toblerone;27;118;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Trident;Notion;62;10;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Strava;Subway;17;61;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Puma;Tory Burch;78;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;H&M;Vita Coco;79;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;e.l.f.;Olay;22;74;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Daim;CeraVe;73;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Glossier;Conair;12;67;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;IKEA;Midjourney;83;4;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Perplexity;Marabou;4;110;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Gucci;Substack;105;9;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bluesky;Champion;7;107;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Estée Lauder;Rare Beauty;80;7;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Webull;Nivea;9;115;år;Hur många år skiljer dem åt?
