fråga;källa;år
Vilket av märkena är äldst?;KPN (1852, Staatsbedrijf der PTT) / Telenor (1855, Telegrafverket), Wikipedia;2026
Vilket av märkena är äldst?;Japan Airlines (1951) / NTT (1952, Nippon Telegraph and Telephone Public Corp.), Wikipedia;2026
Vilket av märkena är äldst?;Telefónica (1924) / Cupra (2018), Wikipedia;2026
Vilket av märkena är äldst?;Brave (2016) / H-E-B (1905), Wikipedia;2026
Vilket av märkena är äldst?;Rexona (1908) / DS Automobiles (2014), Wikipedia;2026
Vilket av märkena är äldst?;edX (2012) / Triscuit (1900), Wikipedia;2026
Vilket av märkena är äldst?;Cheez-It (1921) / WeChat (2011), Wikipedia;2026
Vilket av märkena är äldst?;Trello (2011) / Saudia (1945), Wikipedia;2026
Vilket av märkena är äldst?;Air Canada (1937, Trans-Canada Air Lines) / Udemy (2010), Wikipedia;2026
Vilket av märkena är äldst?;Bing (2009) / Egyptair (1932, Misr Airwork), Wikipedia;2026
Vilket av märkena är äldst?;Abarth (1949) / Weibo (2009), Wikipedia;2026
Vilket av märkena är äldst?;Evernote (2007) / Aeroméxico (1934), Wikipedia;2026
Vilket av märkena är äldst?;Air New Zealand (1940, TEAL) / DuckDuckGo (2008), Wikipedia;2026
Vilket av märkena är äldst?;VK (2006) / Special K (1955), Wikipedia;2026
Vilket av märkena är äldst?;American Airlines (1930) / Box (2005), Wikipedia;2026
Vilket av märkena är äldst?;Baidu (2000) / Malaysia Airlines (1947, Malayan Airways), Wikipedia;2026
Vilket av märkena är äldst?;Korean Air (1969) / SWISS (2002), Wikipedia;2026
Vilket av märkena är äldst?;Swisscom (1998) / Telstra (1975, Telecom Australia), Wikipedia;2026
Vilket av märkena är äldst?;Audible (1995) / Ubiquiti (2005), Wikipedia;2026
Vilket av märkena är äldst?;Opera (1995) / Carnival (1972, Carnival Cruise Line), Wikipedia;2026
Vilket av märkena är äldst?;ANA (1952, All Nippon Airways) / EVA Air (1989), Wikipedia;2026
Vilket av märkena är äldst?;China Eastern (1988) / Austrian Airlines (1957), Wikipedia;2026
Vilket av märkena är äldst?;Asda (1965) / TAP Air Portugal (1945), Wikipedia;2026
Vilket av märkena är äldst?;Mitsubishi Electric (1921) / Pop-Tarts (1964), Wikipedia;2026
Vilket av märkena är äldst?;Rogers (1960) / BT (1846, Electric Telegraph Company), Wikipedia;2026
