fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Amazon;Nvidia;32;33;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;AMD;Intel;57;58;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;DeWalt;Festool;102;101;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Expedia;Kayak;30;22;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Avis;Qualcomm;80;41;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Maruti Suzuki;BYD;45;31;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Enterprise;Lonely Planet;69;53;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Budget;Iveco;68;51;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sennheiser;JD Sports;81;45;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Craftsman;Micron;99;48;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ryobi;Sixt;83;114;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Trivago;Europcar;21;77;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Naver;Liebherr;27;77;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Li Auto;Maruti Suzuki;11;45;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Shazam;Hilti;27;85;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Patreon;Benefit;13;50;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Goodreads;Milwaukee Tool;19;102;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;MyFitnessPal;Enterprise;21;69;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Letterboxd;Avis;15;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;National Geographic;Li Auto;138;11;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Stanley;Goodreads;183;19;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Festool;Patreon;101;13;år;Hur många år skiljer dem åt?
