fråga;källa;år
Vilket av märkena är äldst?;återanvänt verifierat märke IKEA (ålder 83) + Tata Motors (ålder 81);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Nike (ålder 62) + PepsiCo (ålder 61);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Iberia (ålder 99) + Telefónica (ålder 102);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Lush (ålder 31) + Vimeo (ålder 22);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Duolingo (ålder 15) + Mailchimp (ålder 25);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Yahoo (ålder 32) + Acer (ålder 50);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Kia (ålder 82) + Bose (ålder 62);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Salomon (ålder 79) + Hisense (ålder 57);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Microsoft (ålder 51) + Canon (ålder 89);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Tefal (ålder 70) + Pixar (ålder 40);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Starbucks (ålder 55) + Volkswagen (ålder 89);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Dell (ålder 42) + Gap (ålder 57);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Adobe (ålder 44) + Headspace (ålder 16);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Skype (ålder 23) + Mahindra (ålder 81);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Lamborghini (ålder 63) + Stripe (ålder 16);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Slack (ålder 13) + Lenovo (ålder 42);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Espresso House (ålder 30) + Sony (ålder 80);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Aldi (ålder 80) + Reddit (ålder 21);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Fitbit (ålder 19) + Fanta (ålder 86);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Zara (ålder 51) + Hoka (ålder 17);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Wolt (ålder 12) + Husqvarna (ålder 337);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Hennessy (ålder 261) + Anthropic (ålder 5);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Volvo (ålder 99) + Citi (ålder 214);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Barclays (ålder 336) + Acast (ålder 12);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Anyfin (ålder 9) + Tiffany & Co (ålder 189);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Ramlösa (ålder 319) + Bambuser (ålder 19);2026
