fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;PepsiCo;NHL;61;109;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Johnson & Johnson;NFL;140;106;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;UEFA;Bentley;72;107;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;La Liga;Bundesliga;97;64;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;NASCAR;WWE;78;46;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;MotoGP;UFC;77;33;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;MLB;MLS;123;33;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Premier League;FIFA;34;122;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fiverr;Borussia Dortmund;16;117;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Indeed;DC;22;92;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Arket;NBA;9;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Glassdoor;Unilever;19;97;år;Hur många år skiljer dem åt?
