fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Har Christian Wilhelmsson fler eller färre A-landskamper för Sverige än Lennart Skoglund?;Christian Wilhelmsson;Lennart Skoglund;79;11;landskamper;Hur många landskamper skiljer det?
Har Lennart Skoglund fler eller färre A-landskamper för Sverige än Joachim Björklund?;Lennart Skoglund;Joachim Björklund;11;78;landskamper;Hur många landskamper skiljer det?
Har Viktor Gyökeres gjort fler eller färre A-landslagsmål för Sverige än Lennart Skoglund?;Viktor Gyökeres;Lennart Skoglund;20;1;mål;Hur många mål skiljer det?
Har Lennart Skoglund gjort fler eller färre A-landslagsmål för Sverige än Kurt Hamrin?;Lennart Skoglund;Kurt Hamrin;1;17;mål;Hur många mål skiljer det?
Har Robin Olsen fler eller färre A-landskamper för Sverige än Hasse Jeppson?;Robin Olsen;Hasse Jeppson;79;12;landskamper;Hur många landskamper skiljer det?
Har Hasse Jeppson fler eller färre A-landskamper för Sverige än Daniel Andersson?;Hasse Jeppson;Daniel Andersson;12;74;landskamper;Hur många landskamper skiljer det?
Har John Guidetti fler eller färre A-landskamper för Sverige än Håkan Mild?;John Guidetti;Håkan Mild;29;74;landskamper;Hur många landskamper skiljer det?
Har Jimmy Durmaz gjort fler eller färre A-landslagsmål för Sverige än Kurt Hamrin?;Jimmy Durmaz;Kurt Hamrin;3;17;mål;Hur många mål skiljer det?
Har John Guidetti gjort fler eller färre A-landslagsmål för Sverige än Viktor Gyökeres?;John Guidetti;Viktor Gyökeres;3;20;mål;Hur många mål skiljer det?
Har John Guidetti gjort fler eller färre A-landslagsmål för Sverige än Kurt Hamrin?;John Guidetti;Kurt Hamrin;3;17;mål;Hur många mål skiljer det?
Har Jimmy Durmaz gjort fler eller färre A-landslagsmål för Sverige än Viktor Gyökeres?;Jimmy Durmaz;Viktor Gyökeres;3;20;mål;Hur många mål skiljer det?
Har Anders Limpar fler eller färre A-landskamper för Sverige än Hasse Jeppson?;Anders Limpar;Hasse Jeppson;58;12;landskamper;Hur många landskamper skiljer det?
Har Anders Limpar fler eller färre A-landskamper för Sverige än Pontus Kåmark?;Anders Limpar;Pontus Kåmark;58;57;landskamper;Hur många landskamper skiljer det?
Har Joachim Björklund fler eller färre A-landskamper för Sverige än Håkan Mild?;Joachim Björklund;Håkan Mild;78;74;landskamper;Hur många landskamper skiljer det?
Har Pontus Kåmark fler eller färre A-landskamper för Sverige än Mattias Svanberg?;Pontus Kåmark;Mattias Svanberg;57;41;landskamper;Hur många landskamper skiljer det?
Har Pierre Bengtsson fler eller färre A-landskamper för Sverige än Gustav Svensson?;Pierre Bengtsson;Gustav Svensson;42;32;landskamper;Hur många landskamper skiljer det?
Har Jimmy Durmaz fler eller färre A-landskamper för Sverige än Daniel Andersson?;Jimmy Durmaz;Daniel Andersson;49;74;landskamper;Hur många landskamper skiljer det?
Har Gustav Svensson fler eller färre A-landskamper för Sverige än Robin Olsen?;Gustav Svensson;Robin Olsen;32;79;landskamper;Hur många landskamper skiljer det?
Har Anders Limpar fler eller färre A-landskamper för Sverige än Christian Wilhelmsson?;Anders Limpar;Christian Wilhelmsson;58;79;landskamper;Hur många landskamper skiljer det?
Har Christian Wilhelmsson gjort fler eller färre A-landslagsmål för Sverige än Jimmy Durmaz?;Christian Wilhelmsson;Jimmy Durmaz;9;3;mål;Hur många mål skiljer det?
Har Kurt Hamrin gjort fler eller färre A-landslagsmål för Sverige än Christian Wilhelmsson?;Kurt Hamrin;Christian Wilhelmsson;17;9;mål;Hur många mål skiljer det?
Har Hasse Jeppson gjort fler eller färre A-landslagsmål för Sverige än Anders Limpar?;Hasse Jeppson;Anders Limpar;9;6;mål;Hur många mål skiljer det?
Har Pierre Bengtsson fler eller färre A-landskamper för Sverige än Pontus Kåmark?;Pierre Bengtsson;Pontus Kåmark;42;57;landskamper;Hur många landskamper skiljer det?
Har Robin Olsen fler eller färre A-landskamper för Sverige än Pierre Bengtsson?;Robin Olsen;Pierre Bengtsson;79;42;landskamper;Hur många landskamper skiljer det?
Har Håkan Mild fler eller färre A-landskamper för Sverige än Mattias Svanberg?;Håkan Mild;Mattias Svanberg;74;41;landskamper;Hur många landskamper skiljer det?
Har Pontus Kåmark fler eller färre A-landskamper för Sverige än Joachim Björklund?;Pontus Kåmark;Joachim Björklund;57;78;landskamper;Hur många landskamper skiljer det?
