fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Har Joel Asoro fler eller färre A-landskamper för Sverige än Thomas Ravelli?;Joel Asoro;Thomas Ravelli;2;143;landskamper;Hur många landskamper skiljer det?
Har Andreas Isaksson fler eller färre A-landskamper för Sverige än Joel Asoro?;Andreas Isaksson;Joel Asoro;133;2;landskamper;Hur många landskamper skiljer det?
Har Joel Asoro fler eller färre A-landskamper för Sverige än Daniel Majstorović?;Joel Asoro;Daniel Majstorović;2;50;landskamper;Hur många landskamper skiljer det?
Har Sebastian Andersson fler eller färre A-landskamper för Sverige än Andreas Isaksson?;Sebastian Andersson;Andreas Isaksson;9;133;landskamper;Hur många landskamper skiljer det?
Har Oscar Lewicki fler eller färre A-landskamper för Sverige än Sebastian Larsson?;Oscar Lewicki;Sebastian Larsson;15;133;landskamper;Hur många landskamper skiljer det?
Har Kim Källström fler eller färre A-landskamper för Sverige än Carl Starfelt?;Kim Källström;Carl Starfelt;131;18;landskamper;Hur många landskamper skiljer det?
Har Behrang Safari fler eller färre A-landskamper för Sverige än Thomas Ravelli?;Behrang Safari;Thomas Ravelli;31;143;landskamper;Hur många landskamper skiljer det?
Har Sebastian Larsson fler eller färre A-landskamper för Sverige än Behrang Safari?;Sebastian Larsson;Behrang Safari;133;31;landskamper;Hur många landskamper skiljer det?
Har Marcus Danielson fler eller färre A-landskamper för Sverige än Kim Källström?;Marcus Danielson;Kim Källström;19;131;landskamper;Hur många landskamper skiljer det?
Har Filip Helander fler eller färre A-landskamper för Sverige än Andreas Isaksson?;Filip Helander;Andreas Isaksson;21;133;landskamper;Hur många landskamper skiljer det?
Har Isak Hien fler eller färre A-landskamper för Sverige än Björn Nordqvist?;Isak Hien;Björn Nordqvist;29;115;landskamper;Hur många landskamper skiljer det?
Har Rasmus Elm fler eller färre A-landskamper för Sverige än Sebastian Andersson?;Rasmus Elm;Sebastian Andersson;39;9;landskamper;Hur många landskamper skiljer det?
Har Behrang Safari fler eller färre A-landskamper för Sverige än Robin Quaison?;Behrang Safari;Robin Quaison;31;52;landskamper;Hur många landskamper skiljer det?
Har Kim Källström gjort fler eller färre A-landslagsmål för Sverige än Sebastian Andersson?;Kim Källström;Sebastian Andersson;16;3;mål;Hur många mål skiljer det?
Har Arne Nyberg gjort fler eller färre A-landslagsmål för Sverige än Marcus Danielson?;Arne Nyberg;Marcus Danielson;18;3;mål;Hur många mål skiljer det?
Har Marcus Danielson gjort fler eller färre A-landslagsmål för Sverige än Henry "Garvis" Carlsson?;Marcus Danielson;Henry "Garvis" Carlsson;3;17;mål;Hur många mål skiljer det?
Har Sebastian Andersson gjort fler eller färre A-landslagsmål för Sverige än Anthony Elanga?;Sebastian Andersson;Anthony Elanga;3;6;mål;Hur många mål skiljer det?
Har Robin Quaison fler eller färre A-landskamper för Sverige än Isak Hien?;Robin Quaison;Isak Hien;52;29;landskamper;Hur många landskamper skiljer det?
Har Daniel Majstorović fler eller färre A-landskamper för Sverige än Carl Starfelt?;Daniel Majstorović;Carl Starfelt;50;18;landskamper;Hur många landskamper skiljer det?
Har Rasmus Elm fler eller färre A-landskamper för Sverige än Pontus Jansson?;Rasmus Elm;Pontus Jansson;39;27;landskamper;Hur många landskamper skiljer det?
Har Isak Hien fler eller färre A-landskamper för Sverige än Rasmus Elm?;Isak Hien;Rasmus Elm;29;39;landskamper;Hur många landskamper skiljer det?
Har Oscar Lewicki fler eller färre A-landskamper för Sverige än Isak Hien?;Oscar Lewicki;Isak Hien;15;29;landskamper;Hur många landskamper skiljer det?
Har Jesper Karlström fler eller färre A-landskamper för Sverige än Carl Starfelt?;Jesper Karlström;Carl Starfelt;25;18;landskamper;Hur många landskamper skiljer det?
Har Filip Helander fler eller färre A-landskamper för Sverige än Oscar Lewicki?;Filip Helander;Oscar Lewicki;21;15;landskamper;Hur många landskamper skiljer det?
Har Robin Quaison fler eller färre A-landskamper för Sverige än Jesper Karlström?;Robin Quaison;Jesper Karlström;52;25;landskamper;Hur många landskamper skiljer det?
Har Anthony Elanga gjort fler eller färre A-landslagsmål för Sverige än Marcus Danielson?;Anthony Elanga;Marcus Danielson;6;3;mål;Hur många mål skiljer det?
Har Pontus Jansson fler eller färre A-landskamper för Sverige än Anthony Elanga?;Pontus Jansson;Anthony Elanga;27;31;landskamper;Hur många landskamper skiljer det?
Har Behrang Safari fler eller färre A-landskamper för Sverige än Carl Starfelt?;Behrang Safari;Carl Starfelt;31;18;landskamper;Hur många landskamper skiljer det?
