fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Har Björn Nordqvist fler eller färre A-landskamper för Sverige än Alexander Isak?;Björn Nordqvist;Alexander Isak;115;61;landskamper;Hur många landskamper skiljer det?
Har Olof Mellberg fler eller färre A-landskamper för Sverige än Dejan Kulusevski?;Olof Mellberg;Dejan Kulusevski;117;45;landskamper;Hur många landskamper skiljer det?
Har Roland Nilsson fler eller färre A-landskamper för Sverige än Glenn Strömberg?;Roland Nilsson;Glenn Strömberg;116;52;landskamper;Hur många landskamper skiljer det?
Har Teddy Lučić fler eller färre A-landskamper för Sverige än Klas Ingesson?;Teddy Lučić;Klas Ingesson;86;57;landskamper;Hur många landskamper skiljer det?
Har Glenn Hysén fler eller färre A-landskamper för Sverige än Victor Lindelöf?;Glenn Hysén;Victor Lindelöf;68;73;landskamper;Hur många landskamper skiljer det?
Har Bo Larsson fler eller färre A-landskamper för Sverige än Emil Krafth?;Bo Larsson;Emil Krafth;70;52;landskamper;Hur många landskamper skiljer det?
Har Stefan Schwarz fler eller färre A-landskamper för Sverige än Jonas Thern?;Stefan Schwarz;Jonas Thern;69;75;landskamper;Hur många landskamper skiljer det?
Har Ralf Edström fler eller färre A-landskamper för Sverige än Björn Nordqvist?;Ralf Edström;Björn Nordqvist;40;115;landskamper;Hur många landskamper skiljer det?
Har Orvar Bergmark fler eller färre A-landskamper för Sverige än Alexander Isak?;Orvar Bergmark;Alexander Isak;94;61;landskamper;Hur många landskamper skiljer det?
Har Robert Prytz fler eller färre A-landskamper för Sverige än Ola Toivonen?;Robert Prytz;Ola Toivonen;56;64;landskamper;Hur många landskamper skiljer det?
Har Nils Liedholm fler eller färre A-landskamper för Sverige än Olof Mellberg?;Nils Liedholm;Olof Mellberg;23;117;landskamper;Hur många landskamper skiljer det?
Har Agne Simonsson fler eller färre A-landskamper för Sverige än Thomas Ravelli?;Agne Simonsson;Thomas Ravelli;51;143;landskamper;Hur många landskamper skiljer det?
Har Ludwig Augustinsson fler eller färre A-landskamper för Sverige än Roland Nilsson?;Ludwig Augustinsson;Roland Nilsson;56;116;landskamper;Hur många landskamper skiljer det?
Har Albin Ekdal fler eller färre A-landskamper för Sverige än Glenn Hysén?;Albin Ekdal;Glenn Hysén;70;68;landskamper;Hur många landskamper skiljer det?
Har Gunnar Gren fler eller färre A-landskamper för Sverige än Teddy Lučić?;Gunnar Gren;Teddy Lučić;57;86;landskamper;Hur många landskamper skiljer det?
Har Nils Liedholm fler eller färre A-landskamper för Sverige än Thomas Ravelli?;Nils Liedholm;Thomas Ravelli;23;143;landskamper;Hur många landskamper skiljer det?
Har Martin Dahlin gjort fler eller färre A-landslagsmål för Sverige än Ola Toivonen?;Martin Dahlin;Ola Toivonen;29;14;mål;Hur många mål skiljer det?
Har Sven Rydell gjort fler eller färre A-landslagsmål för Sverige än Dejan Kulusevski?;Sven Rydell;Dejan Kulusevski;49;5;mål;Hur många mål skiljer det?
Har Henrik Larsson gjort fler eller färre A-landslagsmål för Sverige än Victor Lindelöf?;Henrik Larsson;Victor Lindelöf;37;3;mål;Hur många mål skiljer det?
Har Kurt Hamrin gjort fler eller färre A-landslagsmål för Sverige än Gunnar Gren?;Kurt Hamrin;Gunnar Gren;17;32;mål;Hur många mål skiljer det?
Har Agne Simonsson gjort fler eller färre A-landslagsmål för Sverige än Bo Larsson?;Agne Simonsson;Bo Larsson;27;17;mål;Hur många mål skiljer det?
Har Kennet Andersson gjort fler eller färre A-landslagsmål för Sverige än Dejan Kulusevski?;Kennet Andersson;Dejan Kulusevski;31;5;mål;Hur många mål skiljer det?
Har Ralf Edström gjort fler eller färre A-landslagsmål för Sverige än Martin Dahlin?;Ralf Edström;Martin Dahlin;15;29;mål;Hur många mål skiljer det?
Har Sven Rydell gjort fler eller färre A-landslagsmål för Sverige än Kurt Hamrin?;Sven Rydell;Kurt Hamrin;49;17;mål;Hur många mål skiljer det?
Är Karlslunds IF en äldre eller yngre klubb än Täby FK? (2026);Karlslunds IF;Täby FK;106;14;år;Hur många år skiljer det i ålder?
