fråga;källa;år
Har Malmö FF fler eller färre SM-guld i fotboll än Hammarby?;ecst.se Svenska mästare genom tiderna (MFF 24 SM-guld, Hammarby 1);2024
Har Örgryte IS färre eller fler SM-guld i fotboll än BK Häcken?;ecst.se Svenska mästare genom tiderna (Örgryte 12 SM-guld, Häcken 1);2024
Har IFK Norrköping fler eller färre SM-guld i fotboll än Helsingborgs IF?;ecst.se Svenska mästare genom tiderna (Norrköping 13, Helsingborg 5);2024
Har IFK Göteborg färre eller fler SM-guld i fotboll än IF Elfsborg?;ecst.se Svenska mästare genom tiderna (IFK Göteborg 18, Elfsborg 6);2024
Har Djurgårdens IF fler eller färre SM-guld i fotboll än GAIS?;ecst.se Svenska mästare genom tiderna (Djurgården 12, GAIS 4);2024
Har Helsingborgs IF färre eller fler SM-guld i fotboll än BK Häcken?;ecst.se Svenska mästare genom tiderna (Helsingborg 5, Häcken 1);2024
Är Örgryte IS äldre eller yngre som klubb än BK Häcken? (2026);en.wikipedia.org (Örgryte grundad 1887, Häcken 1940);2026
Är GAIS yngre eller äldre som klubb än IF Brommapojkarna? (2026);sv.wikipedia.org / en.wikipedia.org (GAIS 1894, Brommapojkarna 1942);2026
Är Hammarby IF äldre eller yngre som klubb än Kalmar FF? (2026);sv.wikipedia.org Hammarby IF Fotboll (fotbollssektionen 1915), Kalmar FF (1910);2026
Är IF Brommapojkarna yngre eller äldre som klubb än Helsingborgs IF? (2026);en.wikipedia.org (Brommapojkarna 1942, Helsingborgs IF 1907);2026
Var Malmö FF:s truppvärde högre eller lägre än IFK Göteborgs? (Transfermarkt 2024);transfermarkt.com klubbvärden Allsvenskan 2024 (MFF högst, IFK Göteborg lägre);2024
Var Hammarby IF:s truppvärde lägre eller högre än AIK:s? (Transfermarkt 2024);transfermarkt.com klubbvärden Allsvenskan 2024 (Hammarby ~22 M€ > AIK ~18 M€);2024
Var BK Häckens truppvärde högre eller lägre än Kalmar FF:s? (Transfermarkt 2024);transfermarkt.com klubbvärden Allsvenskan 2024 (Häcken ~23 M€ > Kalmar ~9,5 M€);2024
Var IF Elfsborgs truppvärde lägre eller högre än Djurgårdens IF:s? (Transfermarkt 2024);transfermarkt.com klubbvärden Allsvenskan 2024 (Djurgården ~22 M€ > Elfsborg ~18 M€);2024
Var Djurgårdens IF:s truppvärde lägre eller högre än Malmö FF:s? (Transfermarkt 2024);transfermarkt.com klubbvärden Allsvenskan 2024 (MFF ~36 M€ > Djurgården ~22 M€);2024
Var Malmö FF:s truppvärde högre eller lägre än AIK:s? (Transfermarkt 2024);transfermarkt.com klubbvärden Allsvenskan 2024 (MFF ~36 M€ > AIK ~18 M€);2024
Hade Malmö FF högre eller lägre publiksnitt än Djurgårdens IF? (Allsvenskan 2024);publikligan.se Allsvenskan 2024 (MFF 20273, DIF 19340);2024
Hade IFK Göteborg lägre eller högre publiksnitt än Hammarby IF? (Allsvenskan 2024);publikligan.se Allsvenskan 2024 (IFKG 16846, Hammarby 23579);2024
Hade AIK högre eller lägre publiksnitt än IF Elfsborg? (Allsvenskan 2024);publikligan.se Allsvenskan 2024 (AIK 28589, Elfsborg 8318);2024
Hade AIK högre eller lägre publiksnitt än Kalmar FF? (Allsvenskan 2024);publikligan.se Allsvenskan 2024 (AIK 28589, Kalmar 6020);2024
Hade GAIS lägre eller högre publiksnitt än Hammarby IF? (Allsvenskan 2024);publikligan.se Allsvenskan 2024 (GAIS 9011, Hammarby 23579);2024
Gjorde Nikola Vasic färre eller fler mål än Alexander Jeremejeff under sin skyttekungssäsong? (Vasic 2024 vs Jeremejeff 2022);skytteligor.se / sv.wikipedia.org Allsvenska skyttekungar (Vasic 17/2024, Jeremejeff 22/2022);2024
Gjorde Christofer Nyman fler eller färre mål än Samuel Adegbenro under sin skyttekungssäsong? (Nyman 2020 vs Adegbenro 2021);svenskfotboll.se Allsvenska skyttekungar (Nyman 18/2020, Adegbenro 17/2021);2021
Gjorde Paulinho fler eller färre mål än Isaac Kiese Thelin under sin skyttekungssäsong? (Paulinho 2018 vs Kiese Thelin 2023);svenskfotboll.se Allsvenska skyttekungar (Paulinho 20/2018, Kiese Thelin 16/2023);2023
Var IF Brommapojkarnas truppvärde lägre eller högre än Hammarby IF:s? (Transfermarkt 2024);transfermarkt.com klubbvärden Allsvenskan 2024 (Brommapojkarna ~10 M€ < Hammarby ~22 M€);2024
