fråga;källa;år
Är IFK Eskilstuna en äldre eller yngre klubb än Falkenbergs FF? (2026);https://en.wikipedia.org/wiki/IFK_Eskilstuna (grundad 1897) , https://en.wikipedia.org/wiki/Falkenbergs_FF (grundad 1928);2026
Är Trelleborgs FF en äldre eller yngre klubb än IFK Eskilstuna? (2026);https://en.wikipedia.org/wiki/Trelleborgs_FF (grundad 1926) , https://en.wikipedia.org/wiki/IFK_Eskilstuna (grundad 1897);2026
Är GIF Sundsvall en äldre eller yngre klubb än Ljungskile SK? (2026);https://en.wikipedia.org/wiki/GIF_Sundsvall (grundad 1903) , https://en.wikipedia.org/wiki/Ljungskile_SK (grundad 1926);2026
Är Jönköpings Södra IF en äldre eller yngre klubb än Västerås SK? (2026);https://en.wikipedia.org/wiki/J%C3%B6nk%C3%B6pings_S%C3%B6dra_IF (grundad 1922) , https://en.wikipedia.org/wiki/V%C3%A4ster%C3%A5s_SK_Fotboll (grundad 1904);2026
Är Gefle IF en äldre eller yngre klubb än Sandvikens IF? (2026);https://sv.wikipedia.org/wiki/Gefle_IF_Fotboll (grundad 1882) , https://en.wikipedia.org/wiki/Sandvikens_IF (grundad 1918);2026
Har Östers IF fler eller färre SM-guld i fotboll än IFK Göteborg?;https://www.ecst.se/fotboll/swe/fakta/ligan-vinnare.php (Öster 4, IFK Göteborg 18);2025
Har Landskrona BoIS fler eller färre SM-guld i fotboll än IF Elfsborg?;https://www.ecst.se/fotboll/swe/fakta/ligan-vinnare.php (Landskrona 0, Elfsborg 6);2025
Har Degerfors IF fler eller färre SM-guld i fotboll än Halmstads BK?;https://www.ecst.se/fotboll/swe/fakta/ligan-vinnare.php (Degerfors 0, Halmstad 4);2025
Har Mjällby AIF fler eller färre SM-guld i fotboll än Åtvidabergs FF?;https://www.ecst.se/fotboll/swe/fakta/ligan-vinnare.php (Mjällby 1, Åtvidaberg 2);2025
Har Östers IF fler eller färre SM-guld i fotboll än Landskrona BoIS?;https://www.ecst.se/fotboll/swe/fakta/ligan-vinnare.php (Öster 4, Landskrona 0);2025
Hade Örebro SK högre eller lägre publiksnitt än Helsingborgs IF? (Superettan 2024);https://publikligan.se/?liga=super&ar=2024 (Örebro 4287, HIF 7299);2024
Hade Örebro SK högre eller lägre publiksnitt än Degerfors IF? (Superettan 2024);https://publikligan.se/?liga=super&ar=2024 (Örebro 4287, Degerfors 3257);2024
Hade Örebro SK högre eller lägre publiksnitt än Landskrona BoIS? (Superettan 2024);https://publikligan.se/?liga=super&ar=2024 (Örebro 4287, Landskrona 3530);2024
Gjorde Markus Berg fler eller färre mål än Peter Ijeh under sin skyttekungssäsong? (Berg 2007 vs Ijeh 2002);https://www.ecst.se/fotboll/swe/fakta/allsvenska-skyttekungar.php (Berg 2007=14, Ijeh 2002=24);2024
Gjorde Peter Ijeh fler eller färre mål än Imad Khalili under sin skyttekungssäsong? (Ijeh 2002 vs Khalili 2013);https://www.ecst.se/fotboll/swe/fakta/allsvenska-skyttekungar.php (Ijeh 2002=24, Khalili 2013=15);2024
Gjorde Markus Berg fler eller färre mål än Lasse Vibe under sin skyttekungssäsong? (Berg 2007 vs Vibe 2014);https://www.ecst.se/fotboll/swe/fakta/allsvenska-skyttekungar.php (Berg 2007=14, Vibe 2014=23);2024
Gjorde Majeed Waris fler eller färre mål än Markus Rosenberg under sin skyttekungssäsong? (Waris 2012 vs Rosenberg 2004);https://www.ecst.se/fotboll/swe/fakta/allsvenska-skyttekungar.php (Waris 2012=23, Rosenberg 2004=14);2024
Gjorde Imad Khalili fler eller färre mål än Majeed Waris under sin skyttekungssäsong? (Khalili 2013 vs Waris 2012);https://www.ecst.se/fotboll/swe/fakta/allsvenska-skyttekungar.php (Khalili 2013=15, Waris 2012=23);2024
Gjorde Mathias Ranégie fler eller färre mål än Markus Rosenberg under sin skyttekungssäsong? (Ranégie 2011 vs Rosenberg 2004);https://www.ecst.se/fotboll/swe/fakta/allsvenska-skyttekungar.php (Ranégie 2011=21, Rosenberg 2004=14);2024
Gjorde Imad Khalili fler eller färre mål än Emir Kujovic under sin skyttekungssäsong? (Khalili 2013 vs Kujovic 2015);https://www.ecst.se/fotboll/swe/fakta/allsvenska-skyttekungar.php (Khalili 2013=15, Kujović 2015=21);2024
Gjorde Markus Rosenberg fler eller färre mål än Lasse Vibe under sin skyttekungssäsong? (Rosenberg 2004 vs Vibe 2014);https://www.ecst.se/fotboll/swe/fakta/allsvenska-skyttekungar.php (Rosenberg 2004=14, Vibe 2014=23);2024
Gjorde Emir Kujovic fler eller färre mål än Markus Rosenberg under sin skyttekungssäsong? (Kujovic 2015 vs Rosenberg 2004);https://www.ecst.se/fotboll/swe/fakta/allsvenska-skyttekungar.php (Kujović 2015=21, Rosenberg 2004=14);2024
Gjorde Markus Berg fler eller färre mål än Mathias Ranégie under sin skyttekungssäsong? (Berg 2007 vs Ranégie 2011);https://www.ecst.se/fotboll/swe/fakta/allsvenska-skyttekungar.php (Berg 2007=14, Ranégie 2011=21);2024
Gjorde Mathias Ranégie fler eller färre mål än Lasse Vibe under sin skyttekungssäsong? (Ranégie 2011 vs Vibe 2014);https://www.ecst.se/fotboll/swe/fakta/allsvenska-skyttekungar.php (Ranégie 2011=21, Vibe 2014=23);2024
Gjorde Imad Khalili fler eller färre mål än Markus Berg under sin skyttekungssäsong? (Khalili 2013 vs Berg 2007);https://www.ecst.se/fotboll/swe/fakta/allsvenska-skyttekungar.php (Khalili 2013=15, Berg 2007=14);2024
