fråga;källa;år
Har en Skoda Enyaq längre eller kortare räckvidd än en Volvo EX30 Single Motor?;EV Database (Skoda Enyaq 85 MY24 ~563 km WLTP / TEL 566 km, Volvo EX30 Single Motor 51 kWh 344 km WLTP);2024
Har en BYD Atto 3 längre eller kortare räckvidd än en Polestar 3 Long Range?;EV Database (BYD Atto 3 60,5 kWh 420 km WLTP, Polestar 3 LR Single Motor 650 km WLTP);2024
Har en Opel Mokka Electric längre eller kortare räckvidd än en Jeep Avenger?;EV Database / Stellantis (Opel Mokka Electric 50 kWh 338 km WLTP, Jeep Avenger 54 kWh 396 km WLTP);2024
Har en Fiat 500e längre eller kortare räckvidd än en Zeekr 001?;EV Database (Fiat 500e 42 kWh 320 km WLTP, Zeekr 001 LR RWD 620 km WLTP);2024
Har en Honda e:Ny1 längre eller kortare räckvidd än en Kia Niro EV?;EV Database / EVKX (Honda e:Ny1 412 km WLTP, Kia Niro EV 64,8 kWh 460 km WLTP);2024
Har en Cupra Born längre eller kortare räckvidd än en BYD Dolphin?;EV Database (Cupra Born 58 kWh ~424-425 km WLTP, BYD Dolphin 60,4 kWh 427 km WLTP);2024
Har en XPeng G9 längre eller kortare räckvidd än en Zeekr 001?;EV Database (XPeng G9 RWD Long Range 570 km WLTP, Zeekr 001 LR RWD 620 km WLTP);2024
Tar en Kia EV6 GT längre eller kortare tid på 0–100 km/h än en Volvo EX30 Twin Motor?;Tillverkare (Kia EV6 GT 3,5 s, Volvo EX30 Twin Motor Performance 3,6 s);2024
Tar en BYD Seal Performance längre eller kortare tid på 0–100 km/h än en Subaru Solterra?;Tillverkare (BYD Seal AWD Performance 3,8 s, Subaru Solterra AWD 6,9 s);2024
Tar en Opel Mokka Electric längre eller kortare tid på 0–100 km/h än en Citroën ë-C3?;Tillverkare (Opel Mokka Electric 9,0 s, Citroën ë-C3 11,0 s);2024
Tar en XPeng G9 Performance längre eller kortare tid på 0–100 km/h än en Zeekr 001?;Tillverkare / EVKX (XPeng G9 AWD Performance 3,9 s, Zeekr 001 LR RWD 7,2 s);2024
Har en Toyota bZ4X fler eller färre hästkrafter än en Subaru Solterra?;Tillverkare (Toyota bZ4X FWD 150 kW ≈ 204 hk, Subaru Solterra AWD 160 kW ≈ 218 hk);2024
Har en Honda e:Ny1 fler eller färre hästkrafter än en Opel Mokka Electric?;Tillverkare (Honda e:Ny1 150 kW ≈ 204 hk, Opel Mokka Electric 115 kW ≈ 156 hk);2024
Har en Opel Mokka Electric fler eller färre hästkrafter än en Kia EV6 GT?;Tillverkare (Opel Mokka Electric 115 kW ≈ 156 hk, Kia EV6 GT 430 kW ≈ 585 hk);2024
Har en Kia EV6 GT fler eller färre hästkrafter än en Jeep Avenger?;Tillverkare (Kia EV6 GT 430 kW ≈ 585 hk, Jeep Avenger 115 kW ≈ 156 hk);2024
Har en BYD Seal Performance fler eller färre hästkrafter än en XPeng G9 Performance?;Tillverkare / EVKX (BYD Seal AWD Performance 390 kW ≈ 530 hk, XPeng G9 AWD Performance MY25 417 kW ≈ 567 hk);2024
Har en Citroën ë-C3 fler eller färre hästkrafter än en XPeng G9 Performance?;Tillverkare / EVKX (Citroën ë-C3 83 kW ≈ 113 hk, XPeng G9 AWD Performance MY25 417 kW ≈ 567 hk);2024
Har en Dacia Spring fler eller färre hästkrafter än en Lotus Eletre R?;Tillverkare (Dacia Spring 48 kW ≈ 65 hk, Lotus Eletre R 675 kW ≈ 905 hk);2024
Har en Volvo EX30 Extended Range större eller mindre användbar batterikapacitet än en BYD Atto 3?;EV Database (Volvo EX30 Extended Range 64 kWh användbar, BYD Atto 3 60,5 kWh användbar);2024
Har en Smart #1 större eller mindre användbar batterikapacitet än en BMW iX?;EV Database (Smart #1 62 kWh användbar / 66 kWh brutto, BMW iX xDrive50 105,2 kWh användbar);2024
