fråga;källa;år
Har en Polestar 2 Long Range längre eller kortare räckvidd än en Tesla Model 3 Long Range?;Polestar/Tesla officiella specifikationer (WLTP);2024
Har en Polestar 2 Long Range fler eller färre hästkrafter än en Tesla Model 3 Long Range?;Polestar/Tesla officiella specifikationer;2024
Har en BYD Seal U fler eller färre hästkrafter än en Renault Mégane E-Tech?;BYD/Renault officiella specifikationer;2024
Har en Kia EV3 längre eller kortare räckvidd än en Polestar 4?;Kia/Polestar officiella specifikationer (WLTP);2024
Har en Hyundai Kona Electric längre eller kortare räckvidd än en BYD Han?;Hyundai/BYD officiella specifikationer (WLTP);2024
Har en Smart #3 längre eller kortare räckvidd än en Volvo C40?;Smart/Volvo officiella specifikationer (WLTP);2024
Har en Audi Q8 e-tron 55 längre eller kortare räckvidd än en Polestar 3?;Audi/Polestar officiella specifikationer (WLTP);2024
Har en Volvo EX30 större eller mindre användbar batterikapacitet än en Hyundai Kona Electric?;Volvo/Hyundai officiella specifikationer;2024
Har en Genesis GV60 Performance fler eller färre hästkrafter än en Tesla Model 3 Performance?;Genesis/Tesla officiella specifikationer;2024
Har en XPeng G6 längre eller kortare räckvidd än en BMW i4 eDrive40?;XPeng/BMW officiella specifikationer (WLTP);2024
Har en Cupra Tavascan fler eller färre hästkrafter än en Hyundai Ioniq 5?;Cupra/Hyundai officiella specifikationer;2024
Har en Hyundai Ioniq 5 fler eller färre hästkrafter än en Polestar 3?;Hyundai/Polestar officiella specifikationer;2024
Har en Kia EV3 större eller mindre användbar batterikapacitet än en Volkswagen ID.3?;Kia/Volkswagen officiella specifikationer;2024
Har en Volkswagen ID.4 Pro fler eller färre hästkrafter än en Genesis GV60 Performance?;Volkswagen/Genesis officiella specifikationer;2024
Har en Audi Q4 e-tron fler eller färre hästkrafter än en Cadillac Lyriq?;Cadillac/Audi officiella specifikationer;2024
Har en Lexus RZ 450e längre eller kortare räckvidd än en XPeng G6?;Lexus/XPeng officiella specifikationer (WLTP);2024
Har en Ford Mustang Mach-E AWD fler eller färre hästkrafter än en Smart #3?;Ford/Smart officiella specifikationer;2024
Har en Mercedes-Benz EQB 350 fler eller färre hästkrafter än en Audi Q8 e-tron 55?;Mercedes-Benz/Audi officiella specifikationer;2024
Har en Renault Scénic E-Tech längre eller kortare räckvidd än en Mercedes-Benz EQB 350?;Renault/Mercedes-Benz officiella specifikationer (WLTP);2024
Har en Volkswagen ID.Buzz Pro längre eller kortare räckvidd än en Ford Explorer EV?;Volkswagen/Ford officiella specifikationer (WLTP);2024
Har en BYD Han fler eller färre hästkrafter än en Tesla Model Y?;BYD/Tesla officiella specifikationer;2024
Har en Genesis GV60 fler eller färre hästkrafter än en XPeng G9?;Genesis/XPeng officiella specifikationer;2024
Har en Volvo EX30 längre eller kortare räckvidd än en Renault Scénic E-Tech?;Renault/Volvo officiella specifikationer (WLTP);2024
Har en Kia EV6 fler eller färre hästkrafter än en Cupra Tavascan?;Kia/Cupra officiella specifikationer;2024
Har en BMW iX2 xDrive30 fler eller färre hästkrafter än en Mercedes-Benz EQA 250?;BMW/Mercedes-Benz officiella specifikationer;2024
Har en Jaguar I-Pace längre eller kortare räckvidd än en Polestar 4?;Jaguar/Polestar officiella specifikationer (WLTP);2024
Har en Cadillac Lyriq fler eller färre hästkrafter än en Hyundai Kona Electric?;Cadillac/Hyundai officiella specifikationer;2024
Har en Renault Mégane E-Tech fler eller färre hästkrafter än en Nio ET7?;Renault/Nio officiella specifikationer;2024
Har en Volkswagen ID.3 fler eller färre hästkrafter än en BMW i7?;BMW/Volkswagen officiella specifikationer;2024
Har en Mercedes-Benz EQA 250 fler eller färre hästkrafter än en Fisker Ocean Extreme?;Mercedes-Benz/Fisker officiella specifikationer;2024
Har en BMW i7 fler eller färre hästkrafter än en Hyundai Kona Electric?;BMW/Hyundai officiella specifikationer;2024
Har en Nio ET7 fler eller färre hästkrafter än en BYD Seal U?;Nio/BYD officiella specifikationer;2024
