fråga;källa;år
Har en Volkswagen ID.7 Pro längre eller kortare räckvidd än en Cupra Tavascan?;evkx.net VW ID.7 Pro (621 km WLTP) / ev-database.org Cupra Tavascan Endurance (568 km WLTP);2025
Har en Polestar 3 Long Range Dual Motor fler eller färre hästkrafter än en Volvo EX90 Twin Motor?;evspecifications.com Polestar 3 LR Dual Motor (489 hk) / Volvo EX90 Twin Motor (408 hk);2025
Har en Nio ET7 längre eller kortare räckvidd än en Honda e:Ny1?;ultimatespecs.com Nio ET7 100 kWh (580 km WLTP) / evkx.net Honda e:Ny1 (412 km WLTP);2025
Har en Zeekr X fler eller färre hästkrafter än en Skoda Elroq 85?;evkx.net Zeekr X Privilege AWD (428 hk) / evkx.net Elroq 85 (286 hk);2025
Har en Polestar 3 Long Range Dual Motor längre eller kortare räckvidd än en MG ZS EV?;evkx.net Polestar 3 LR Dual Motor (631 km WLTP) / ev-database.org MG ZS EV Long Range (440 km);2025
Har en Kia EV9 GT-Line fler eller färre hästkrafter än en Skoda Elroq 85?;evkx.net Kia EV9 GT-Line AWD (283 kW / 385 hk) / evkx.net Elroq 85 (286 hk);2025
Har en Nio ET7 större eller mindre användbar batterikapacitet än en MG ZS EV?;ev-database.org Nio ET7 (90 kWh användbar) / ev-database.org MG ZS EV Standard Range (49 kWh användbar);2025
Har en BMW iX3 50 längre eller kortare räckvidd än en Nissan Ariya?;ev-database.org BMW iX3 50 xDrive (678 km WLTP) / evkx.net Nissan Ariya 87 kWh (533 km);2025
Har en Audi Q6 e-tron fler eller färre hästkrafter än en Volkswagen ID.7 Pro?;ultimatespecs.com Audi Q6 e-tron quattro (387 hk) / evkx.net VW ID.7 Pro (286 hk);2025
Tar en Cupra Tavascan VZ längre eller kortare tid på 0–100 km/h än en Zeekr X?;cupra.com Tavascan VZ (5,5 s 0-100) / evkx.net Zeekr X Privilege AWD (3,8 s 0-100);2025
Har en Volkswagen ID.7 Pro S längre eller kortare räckvidd än en Nissan Ariya?;volkswagen-newsroom.com ID.7 Pro S (709 km WLTP) / evkx.net Nissan Ariya 87 kWh (533 km);2025
Har en Kia EV9 GT-Line större eller mindre användbar batterikapacitet än en Cupra Tavascan?;evkx.net Kia EV9 GT-Line AWD (98 kWh användbar) / ev-database.org Cupra Tavascan (77 kWh användbar);2025
Har en Nio ET7 fler eller färre hästkrafter än en Honda e:Ny1?;en.wikipedia.org Nio ET7 (480 kW / 653 hk) / evkx.net Honda e:Ny1 (204 hk);2025
Har en Volkswagen ID.7 Pro S längre eller kortare räckvidd än en Mazda MX-30?;volkswagen-newsroom.com ID.7 Pro S (709 km WLTP) / en.wikipedia.org Mazda MX-30 (200 km WLTP);2025
Har en Maserati GranTurismo Folgore fler eller färre hästkrafter än en Skoda Elroq 85?;evkx.net Maserati GranTurismo Folgore (560 kW / 761 hk) / evkx.net Elroq 85 (286 hk);2025
Har en Honda e:Ny1 fler eller färre hästkrafter än en Maserati GranTurismo Folgore?;evkx.net Honda e:Ny1 (204 hk) / evkx.net Maserati GranTurismo Folgore (761 hk);2025
Har en MG ZS EV fler eller färre hästkrafter än en Nio ET7?;evkx.net MG ZS EV (174 hk) / en.wikipedia.org Nio ET7 (480 kW / 653 hk);2025
Har en Mazda MX-30 längre eller kortare räckvidd än en Volkswagen ID.7 Pro?;en.wikipedia.org Mazda MX-30 (200 km) / evkx.net VW ID.7 Pro (621 km WLTP);2025
Kostade en Audi RS e-tron GT performance mer eller mindre än en Cupra Tavascan? (2024);vwgroup.se pressmeddelande Audi RS e-tron GT performance frånpris 1 860 000 kr / cupraofficial.se Tavascan frånpris 564 900 kr;2024
Har en Nio ET7 större eller mindre användbar batterikapacitet än en Honda e:Ny1?;ev-database.org Nio ET7 (90 kWh användbar) / evkx.net Honda e:Ny1 (61,9 kWh användbar);2025
Har en Audi RS e-tron GT performance fler eller färre hästkrafter än en Honda e:Ny1?;audi-mediacenter.com RS e-tron GT performance (680 kW / 925 hk) / evkx.net Honda e:Ny1 (204 hk);2025
Har en Nio ET7 fler eller färre hästkrafter än en Dacia Spring?;en.wikipedia.org Nio ET7 (480 kW / 653 hk) / ev-database.org Dacia Spring Electric 65 (65 hk);2025
Har en Dacia Spring fler eller färre hästkrafter än en Audi RS e-tron GT performance?;ev-database.org Dacia Spring Electric 65 (65 hk) / audi-mediacenter.com RS e-tron GT performance (925 hk);2025
Har en Maserati GranTurismo Folgore fler eller färre hästkrafter än en Dacia Spring?;evkx.net Maserati GranTurismo Folgore (761 hk) / ev-database.org Dacia Spring Electric 65 (65 hk);2025
