fråga;källa;år
Har en Lucid Air Touring längre eller kortare räckvidd än en Volkswagen ID.3?;lucidmotors.com (Air Touring 725 km WLTP) + ev-database.org (ID.3 Pro 429 km);2024
Har en Kia EV3 längre eller kortare räckvidd än en Mini Cooper SE?;evkx.net/ev-database.org (EV3 Long Range 605 km) + ev-database.org (Mini Cooper SE 234 km);2024
Har en Mini Cooper SE längre eller kortare räckvidd än en BMW i5?;ev-database.org (Mini Cooper SE 234 km) + evkx.net/ev-database.org (i5 eDrive40 582 km);2024
Har en Kia EV3 längre eller kortare räckvidd än en Mercedes EQS SUV?;evkx.net (EV3 Standard 436 km) + evkx.net/ev-database.org (EQS SUV 450 4MATIC 613 km);2024
Har en Polestar 2 längre eller kortare räckvidd än en BMW iX2?;evkx.net (Polestar 2 LR Single Motor 635 km) + evkx.net/ev-database.org (iX2 xDrive30 449 km);2024
Har en Volvo C40 längre eller kortare räckvidd än en Hyundai Ioniq 6?;ev-database.org (C40 Single Motor 434 km) + hyundai.news (Ioniq 6 LR 614 km);2024
Har en Renault Scénic E-Tech längre eller kortare räckvidd än en Citroën ë-C4?;arenaev.com/ev-database.org (Scénic LR 625 km) + ev-database.org (ë-C4 357 km);2024
Har en Ford Explorer EV längre eller kortare räckvidd än en Smart #3?;ev-database.org/evkx.net (Explorer ER RWD 602 km) + ev-database.org (Smart #3 Premium 455 km);2024
Har en Lexus RZ 450e längre eller kortare räckvidd än en Volkswagen ID.7?;ev-database.org/evkx.net (RZ 450e 440 km) + ev-database.org (ID.7 Pro 621 km);2024
Har en Lucid Air Sapphire fler eller färre hästkrafter än en Citroën ë-C4?;lucidmotors.com/prnewswire (Sapphire 1234 hp) + ev-database.org (ë-C4 136 hk);2024
Har en Peugeot e-208 fler eller färre hästkrafter än en Lucid Air Sapphire?;media.stellantis.com (e-208 156 hk) + lucidmotors.com (Sapphire 1234 hp);2024
Har en Mercedes EQA fler eller färre hästkrafter än en Cadillac Lyriq?;automobile-catalog.com (EQA 250 190 hk) + en.wikipedia.org/cars.usnews.com (Lyriq AWD dual-motor 515 hk);2024
Har en BYD Han fler eller färre hästkrafter än en Volkswagen ID.4?;evkx.net/ev-database.org (BYD Han AWD 517 hk) + ev-database.org (ID.4 Pro 204 hk);2024
Har en XPeng G6 fler eller färre hästkrafter än en Lucid Air Grand Touring?;evkx.net/ev-database.org (G6 RWD LR 296 hk) + automobile-catalog.com (Air GT 819 hp);2024
Har en Fisker Ocean fler eller färre hästkrafter än en BMW iX3?;evkx.net/ev-database.org (Ocean Extreme 564 hk) + auto-data.net (iX3 286 hk);2024
Har en BMW i4 eDrive40 fler eller färre hästkrafter än en BMW i5 M60?;zeperfs.com (i4 eDrive40 340 hk) + automobile-catalog.com (i5 M60 601 hk);2024
Har en BYD Seal U fler eller färre hästkrafter än en Genesis GV70 Electrified?;automobile-catalog.com/evkx.net (Seal U 218 hk) + topgear.com/genesis.com (GV70 Electrified 490 hk boost);2024
Har en Smart #3 Brabus fler eller färre hästkrafter än en Mercedes EQB?;brabus.com (Smart #3 Brabus 428 hk) + zeperfs.com (EQB 350 4MATIC 292 hk);2024
Tar en Volkswagen ID.Buzz längre eller kortare tid på 0–100 km/h än en Tesla Model Y Performance?;evkx.net (ID.Buzz Pro 10,2 s) + ev-database.org (Model Y Performance 3,5 s);2024
Tar en Genesis GV70 Electrified längre eller kortare tid på 0–100 km/h än en Hyundai Ioniq 6?;genesis.com/carsguide.com.au (GV70 Electrified 4,2 s) + evspecs (Ioniq 6 LR 7,4 s);2024
Tar en Mercedes EQA längre eller kortare tid på 0–100 km/h än en BMW i5 M60?;evspecs/myevreview.com (EQA 250 8,6 s) + bmw-m.com (i5 M60 3,8 s);2024
Tar en Volvo C40 längre eller kortare tid på 0–100 km/h än en Fisker Ocean?;evspecifications.com (C40 Single Motor 7,4 s) + evspecs.org (Ocean Extreme 3,9 s);2024
Har en Volkswagen ID.7 större eller mindre användbar batterikapacitet än en Peugeot e-208?;ev-database.org (ID.7 Pro 77 kWh netto) + ev-database.org (e-208 48,1 kWh netto);2024
Har en BMW iX2 större eller mindre användbar batterikapacitet än en Lucid Air Grand Touring?;ev-database.org (iX2 xDrive30 64,8 kWh netto) + ev-database.org (Air GT 112 kWh netto);2024
