fråga;källa;år
Är Fernsehturm i Berlin högre eller lägre än Sky Tower i Auckland?;Wikipedia/CTBUH, Berliner Fernsehturm 368 m, Sky Tower Auckland 328 m;2024
Är Karlsbron i Prag äldre eller yngre än Ponte Vecchio i Florens?;Wikipedia, Karlsbron påbörjad 1357 ca 670 år, Ponte Vecchio nuvarande 1345 ca 680 år;2024
Har Wembley Stadium fler eller färre sittplatser än Azteca-stadion i Mexico City?;Wikipedia, Wembley Stadium 90000 platser, Estadio Azteca ca 87523 platser;2024
Är The Shard i London högre eller lägre än One World Trade Center?;CTBUH/Wikipedia, The Shard 309,6 m, One World Trade Center 541,3 m;2024
Är The Shard i London högre eller lägre än Lakhta Center i S:t Petersburg?;CTBUH/Wikipedia, The Shard 309,6 m, Lakhta Center 462 m;2024
Är Burj Al Arab i Dubai högre eller lägre än One World Trade Center?;CTBUH/Wikipedia, Burj Al Arab 321 m, One World Trade Center 541,3 m;2024
Är Oriental Pearl Tower i Shanghai högre eller lägre än Macau Tower?;Wikipedia, Oriental Pearl Tower 468 m, Macau Tower 338 m;2024
Är Statue of Unity i Indien högre eller lägre än Vårens tempel-Buddha i Kina?;Wikipedia, Statue of Unity 182 m, Spring Temple Buddha 128 m staty;2024
Är Hagia Sofia i Istanbul högre eller lägre än Notre-Dame i Paris?;Wikipedia, Hagia Sofia kupol ca 55 m, Notre-Dame spira ca 96 m (före branden);2024
Är Vasilijkatedralen i Moskva äldre eller yngre än Förbjudna staden i Peking?;Wikipedia, Vasilijkatedralen färdig 1561 ca 465 år, Förbjudna staden färdig 1420 ca 605 år;2024
Är Hagia Sofia i Istanbul äldre eller yngre än Notre-Dame i Paris?;Wikipedia, Hagia Sofia invigd 537 ca 1489 år, Notre-Dame påbörjad 1163 färdig ca 1345 ca 680-860 år;2024
Är Sfinxen i Giza äldre eller yngre än Petra i Jordanien?;Britannica, Sfinxen ca 2500 f.Kr. ca 4500 år, Petra anlagd ca 300 f.Kr. ca 2300 år;2024
Är Marina Bay Sands i Singapore högre eller lägre än klocktornet i Mecka?;CTBUH/Wikipedia, Marina Bay Sands arkitektonisk höjd 206,9 m, Abraj Al Bait klocktornet 601 m;2024
Är Lakhta Center i S:t Petersburg högre eller lägre än Notre-Dame i Paris?;CTBUH/Wikipedia, Lakhta Center 462 m, Notre-Dame spira ca 96 m;2024
Är Markusplatsens klocktorn i Venedig högre eller lägre än One World Trade Center?;Wikipedia, Campanile di San Marco 98,6 m, One World Trade Center 541,3 m;2024
Är Oriental Pearl Tower i Shanghai högre eller lägre än Vårens tempel-Buddha i Kina?;Wikipedia, Oriental Pearl Tower 468 m, Spring Temple Buddha 128 m staty;2024
Är Vasco da Gama-brons huvudspann längre eller kortare än Storebæltsbrons huvudspann?;Wikipedia, Vasco da Gama-bron huvudspann 420 m, Storebæltsbron Östbron 1624 m;2024
Är Westminster Abbey äldre eller yngre än Sfinxen i Giza?;Wikipedia/Britannica, Westminster Abbey nuvarande 1245-1517 ca 760 år, Sfinxen ca 2500 f.Kr. ca 4500 år;2024
Är Sfinxen i Giza äldre eller yngre än Borobudur i Indonesien?;Britannica, Sfinxen ca 2500 f.Kr. ca 4500 år, Borobudur ca 800 e.Kr. ca 1200 år;2024
Är Förbjudna staden i Peking äldre eller yngre än Petra i Jordanien?;Wikipedia/Britannica, Förbjudna staden 1420 ca 605 år, Petra ca 300 f.Kr. ca 2300 år;2024
Är Vasco da Gama-brons huvudspann längre eller kortare än Tower Bridges huvudspann?;Wikipedia, Vasco da Gama-bron huvudspann 420 m, Tower Bridge mittspann 61 m;2024
Är Lilla sjöjungfrun i Köpenhamn högre eller lägre än statyn Moderlandet kallar i Volgograd?;Wikipedia, Lilla sjöjungfrun ca 1,25 m, Moderlandet kallar 85 m med svärd;2024
Är Washington Monument högre eller lägre än Lilla sjöjungfrun i Köpenhamn?;Wikipedia, Washington Monument 169 m, Lilla sjöjungfrun ca 1,25 m;2024
Är Lilla sjöjungfrun i Köpenhamn högre eller lägre än Gateway Arch i St Louis?;Wikipedia, Lilla sjöjungfrun ca 1,25 m, Gateway Arch 192 m;2024
Är Sfinxen i Giza äldre eller yngre än Markusplatsens klocktorn i Venedig?;Britannica/Wikipedia, Sfinxen ca 2500 f.Kr. ca 4500 år, Campanile di San Marco nuvarande 1912 men ursprung ca 1500-talet ca 510 år;2024
Är Hangzhou Bay-brons huvudspann längre eller kortare än Tower Bridges huvudspann?;Wikipedia, Hangzhou Bay-bron snedkabelspann ca 448 m, Tower Bridge mittspann 61 m;2024
Är Tower Bridges huvudspann längre eller kortare än Bosporenbrons huvudspann?;Wikipedia, Tower Bridge mittspann 61 m, Bosporenbron (1:a bron) huvudspann 1074 m;2024
Är Storebæltsbrons huvudspann längre eller kortare än Ponte Vecchios största valvspann?;Wikipedia, Storebæltsbron Östbron 1624 m, Ponte Vecchio största valvspann ca 30 m;2024
