fråga;källa;år
Är floden Niger längre eller kortare än Mekong?;Britannica (Niger 4180 km / Mekong 4350 km);2024
Är sjön Lake Superior större eller mindre än Victoriasjön till ytan?;Wikipedia + WorldAtlas (Lake Superior 82100 km² / Lake Victoria 59947 km²);2024
Har Colombia fler eller färre invånare än Sydkorea? (2024);Macrotrends + PopulationPyramid (Colombia 52,7 / Sydkorea 52,1 milj);2024
Är floden Tigris längre eller kortare än Indus?;Britannica (Tigris 1900 km / Indus 3180 km);2024
Är floden Eufrat längre eller kortare än Lena?;Britannica (Eufrat 2800 km / Lena 4400 km);2024
Är Chile större eller mindre än Iran till ytan?;Wikipedia List of countries by area (Chile 756 / Iran 1648 tusen km²);2024
Har staden Mumbai fler eller färre invånare än Delhi? (2024);Macrotrends metro area (Mumbai 21,7 / Delhi 33,8 milj);2024
Har staden Istanbul fler eller färre invånare än Mumbai? (2024);Macrotrends metro area (Istanbul 15,8-16,0 / Mumbai 21,7 milj);2024
Är Turkiet större eller mindre än Spanien till ytan?;Wikipedia List of countries by area (Turkiet 783 / Spanien 506 tusen km²);2024
Är Peru större eller mindre än Mexiko till ytan?;Wikipedia List of countries by area (Peru 1285 / Mexiko 1964 tusen km²);2024
Har Shanghais storstadsområde fler eller färre invånare än Bogotás? (2024);Macrotrends metro area (Shanghai 29,9 / Bogotá 11,7 milj);2024
Är berget K2 högre eller lägre än Kosciuszko?;Wikipedia (K2 8611 m / Mount Kosciuszko 2228 m);2024
Är floden Rhen längre eller kortare än Mekong?;Britannica (Rhen 1230 km / Mekong 4350 km);2024
Har Pakistan fler eller färre invånare än Thailand? (2024);Världsbanken via Worldometer (Pakistan 240 / Thailand 71,7 milj);2024
Har Nigeria fler eller färre invånare än Sydafrika? (2024);Världsbanken (Nigeria 233 / Sydafrika 63 milj);2024
Har Iran fler eller färre invånare än Australien? (2024);Worldometer + ABS (Iran 91 / Australien 27,2 milj);2024
Är Kanada större eller mindre än Saudiarabien till ytan?;Wikipedia List of countries by area (Kanada 9,98 / Saudiarabien 2,15 milj km²);2024
Har Mexiko fler eller färre invånare än Peru? (2024);countryeconomy + Statista (Mexiko 132 / Peru 34 milj);2024
Är sjön Stora Björnsjön djupare eller grundare än Tanganyikasjön?;Britannica + Wikipedia maxdjup (Stora Björnsjön 446 m / Tanganyika 1470 m);2024
Har São Paulos storstadsområde fler eller färre invånare än Santiagos? (2024);Macrotrends metro area (São Paulo 22,8 / Santiago 7,0 milj);2024
Är Portugal större eller mindre än Polen till ytan?;Wikipedia Geography (Portugal 92 / Polen 313 tusen km²);2024
Är Schweiz större eller mindre än Grekland till ytan?;Wikipedia Geography (Schweiz 41 / Grekland 132 tusen km²);2024
Har Saudiarabien fler eller färre invånare än Iran? (2024);Worldometer + Saudi census (Saudiarabien 35 / Iran 91 milj);2024
Har Island fler eller färre invånare än Pakistan? (2024);Statistics Iceland + Worldometer (Island 0,39 / Pakistan 240 milj);2024
Är Kazakstan större eller mindre än Nederländerna till ytan?;Wikipedia List of countries by area (Kazakstan 2,72 / Nederländerna 0,0415 milj km²);2024
Har Indonesien fler eller färre invånare än Nya Zeeland? (2024);Worldometer + Stats NZ (Indonesien 281 / Nya Zeeland 5,3 milj);2024
Är Victoriasjön större eller mindre än Genèvesjön till ytan?;Wikipedia (Lake Victoria 59947 km² / Lake Geneva 580 km²);2024
