fråga;källa;år
Har en hasselnöt fler eller färre kalorier än en cashewnöt per 100 gram?;USDA FoodData Central (SR Legacy);2019
Har ett granatäpple fler eller färre kalorier än vindruvor per 100 gram?;USDA FoodData Central (SR Legacy);2019
Har kokt quinoa fler eller färre kalorier än kokt bulgur per 100 gram?;USDA FoodData Central (SR Legacy);2019
Innehåller cheddarost mer eller mindre fett än parmesan per 100 gram?;USDA FoodData Central (SR Legacy);2019
Innehåller pistagenötter mer eller mindre fett än valnötter per 100 gram?;USDA FoodData Central (SR Legacy);2019
Har en persika fler eller färre kalorier än en mango per 100 gram?;USDA FoodData Central (SR Legacy);2019
Innehåller färska fikon mer eller mindre socker än ett päron per 100 gram?;USDA FoodData Central (SR Legacy);2019
Innehåller naturell grekisk yoghurt mer eller mindre protein än ett ägg per 100 gram?;USDA FoodData Central (SR Legacy);2019
Har spenat fler eller färre kalorier än grönkål per 100 gram?;USDA FoodData Central (SR Legacy);2019
Har kokt bulgur fler eller färre kalorier än kokt couscous per 100 gram?;USDA FoodData Central (SR Legacy);2019
Har vattenmelon fler eller färre kalorier än mango per 100 gram?;USDA FoodData Central (SR Legacy);2019
Har kokta kikärtor fler eller färre kalorier än sötpotatis per 100 gram?;USDA FoodData Central (SR Legacy);2019
Har sötpotatis fler eller färre kalorier än pumpa per 100 gram?;USDA FoodData Central (SR Legacy);2019
Innehåller tofu mer eller mindre protein än räkor per 100 gram?;USDA FoodData Central (SR Legacy);2019
Innehåller honung mer eller mindre socker än mango per 100 gram?;USDA FoodData Central (SR Legacy);2019
Har torkade dadlar fler eller färre kalorier än ett granatäpple per 100 gram?;USDA FoodData Central (SR Legacy);2019
Innehåller parmesan mer eller mindre protein än naturell grekisk yoghurt per 100 gram?;USDA FoodData Central (SR Legacy);2019
Innehåller jordnötssmör mer eller mindre fett än lax per 100 gram?;USDA FoodData Central (SR Legacy);2019
Innehåller kokta linser mer eller mindre protein än nötkött per 100 gram?;USDA FoodData Central (SR Legacy);2019
Har spenat fler eller färre kalorier än kokt quinoa per 100 gram?;USDA FoodData Central (SR Legacy);2019
Har pumpa fler eller färre kalorier än kokt couscous per 100 gram?;USDA FoodData Central (SR Legacy);2019
Har cheddarost fler eller färre kalorier än naturell grekisk yoghurt per 100 gram?;USDA FoodData Central (SR Legacy);2019
Har aubergine fler eller färre kalorier än sötpotatis per 100 gram?;USDA FoodData Central (SR Legacy);2019
Har grönkål fler eller färre kalorier än valnötter per 100 gram?;USDA FoodData Central (SR Legacy);2019
Har vattenmelon fler eller färre kalorier än cashewnötter per 100 gram?;USDA FoodData Central (SR Legacy);2019
