fråga;källa;år
Registrerades det fler eller färre labrador retriever än golden retriever hos SKK 2023?;Svenska Kennelklubben registreringsstatistik (skk.se);2023
Registrerades det fler eller färre shetland sheepdog än jämthund hos SKK 2023?;Svenska Kennelklubben registreringsstatistik (skk.se);2023
Registrerades det fler eller färre fransk bulldogg än australian shepherd hos SKK 2023?;Svenska Kennelklubben registreringsstatistik (skk.se);2023
Registrerades det fler eller färre rhodesian ridgeback än tysk schäferhund hos SKK 2023?;Svenska Kennelklubben registreringsstatistik (skk.se);2023
Registrerades det fler eller färre nova scotia duck tolling retriever än jämthund hos SKK 2023?;Svenska Kennelklubben registreringsstatistik (skk.se);2023
Registrerades det fler eller färre drever än labrador retriever hos SKK 2023?;Svenska Kennelklubben registreringsstatistik (skk.se);2023
Registrerades det fler eller färre finsk spets än golden retriever hos SKK 2023?;Svenska Kennelklubben registreringsstatistik (skk.se);2023
Registrerades det fler eller färre barbet än papillon hos SKK 2023?;Svenska Kennelklubben registreringsstatistik (skk.se);2023
Registrerades det fler eller färre affenpinscher än dalmatiner hos SKK 2023?;Svenska Kennelklubben registreringsstatistik (skk.se);2023
Har en chinese crested högre eller lägre mankhöjd än en deerhound?;FCI rasstandard / SKK rasguide;2024
Har en boston terrier högre eller lägre mankhöjd än en wachtelhund?;FCI rasstandard / SKK rasguide;2024
Har en saluki högre eller lägre mankhöjd än en silky terrier?;FCI rasstandard / SKK rasguide;2024
Väger en chihuahua mer eller mindre än en grosser schweizer sennenhund?;FCI rasstandard / SKK rasguide;2024
Har en deerhound högre eller lägre mankhöjd än en boston terrier?;FCI rasstandard / SKK rasguide;2024
Har en hovawart högre eller lägre mankhöjd än en kooikerhondje?;FCI rasstandard / SKK rasguide;2024
Väger en keeshond mer eller mindre än en landseer?;FCI rasstandard / SKK rasguide;2024
Väger en gammel dansk hönsehund mer eller mindre än en norsk lundehund?;FCI rasstandard / SKK rasguide;2024
Väger en welsh terrier mer eller mindre än en cane corso?;FCI rasstandard / SKK rasguide;2024
Väger en grosser schweizer sennenhund mer eller mindre än en jämthund?;FCI rasstandard / SKK rasguide;2024
Väger en dansk-svensk gårdshund mer eller mindre än en bullmastiff?;FCI rasstandard / SKK rasguide;2024
Väger en bullmastiff mer eller mindre än en wheaten terrier?;FCI rasstandard / SKK rasguide;2024
Väger en kerry blue terrier mer eller mindre än en clumber spaniel?;FCI rasstandard / SKK rasguide;2024
Har en cairnterrier längre eller kortare livslängd än en dogue de bordeaux?;SKK rasguide / Royal Veterinary College VetCompass livslängdsdata;2024
Har en wachtelhund längre eller kortare livslängd än en irländsk varghund?;SKK rasguide / Royal Veterinary College VetCompass livslängdsdata;2024
Har en chihuahua längre eller kortare livslängd än en dvärgpudel?;SKK rasguide / Royal Veterinary College VetCompass livslängdsdata;2024
Har en norsk lundehund längre eller kortare livslängd än en bullmastiff?;SKK rasguide / Royal Veterinary College VetCompass livslängdsdata;2024
