fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Hexagon;Epiroc;34;8;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;CrowdStrike;Kaspersky;15;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Salomon;Bahco;79;140;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Acura;Subaru;40;73;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fitbit;Maytag;19;133;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Miele;Dyson;127;35;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Belkin;Netgear;43;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Avanza;Nordea;27;206;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;SoundCloud;JBL;19;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Suzuki;BYD;117;31;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Ansys;Dassault Systèmes;56;45;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Infosys;Wipro;45;81;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Harman Kardon;Bowers & Wilkins;73;60;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Koenigsegg;Maserati;32;112;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Rockwell Automation;Docker;123;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hexatronic;HMS Networks;33;38;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lockheed Martin;Stanley;114;183;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Skanska;Bravida;139;104;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sectra;Profilgruppen;48;46;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kodak;Axis Communications;138;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lifco;Storskogen;80;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Einride;Volvo Penta;10;119;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Slack;DocuSign;13;23;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Figma;Mailchimp;14;25;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Yubico;Fingerprint Cards;19;29;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Beats;Conair;20;67;år;Hur många år skiljer dem åt?
