fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;MG;Chrysler;102;101;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lotus;Ferrari;74;79;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cadillac;Lancia;124;120;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mitsubishi Motors;Dacia;56;60;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Rolls-Royce;Lamborghini;120;63;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Subaru;Alfa Romeo;73;116;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Aston Martin;Porsche;113;78;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Land Rover;Maserati;78;112;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Citroën;Abarth;107;77;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;SEAT;Bentley;76;107;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mazda;Mini;106;67;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Lucid Motors;Peugeot;19;130;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Buick;Smart;127;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pagani;Renault;34;127;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fiat;Lexus;127;37;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;GMC;Maruti Suzuki;115;45;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dodge;Infiniti;126;37;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Opel;Cupra;164;8;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Genesis;Piaggio;11;142;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Skoda;Honor;131;13;år;Hur många år skiljer dem åt?
