fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Cartier;Chopard;179;166;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Audemars Piguet;Shiseido;151;154;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Strava;Headspace;17;16;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;SoundCloud;Bandcamp;19;18;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Jaeger-LeCoultre;Van Cleef & Arpels;193;130;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bvlgari;Krups;142;180;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Swarovski;Moulinex;131;89;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tidal;Shazam;12;27;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Canva;MyFitnessPal;13;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Procreate;Goodreads;15;19;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;NordVPN;Evernote;14;18;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Discogs;Stack Overflow;26;18;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pandora;Keurig;44;34;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Smeg;Nespresso;78;40;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Audible;Milwaukee Tool;31;102;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Etsy;Salvatore Ferragamo;21;99;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Skyscanner;Craftsman;23;99;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;DuckDuckGo;Ryobi;18;83;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Kayak;Black+Decker;22;116;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Trivago;Samsung;21;88;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Deezer;Sony;19;80;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Crunchyroll;LG;20;68;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Vacheron Constantin;Letterboxd;271;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tiffany & Co;LastPass;189;18;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hoover;Threads;118;3;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Rolex;Calm;121;14;år;Hur många år skiljer dem åt?
