fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Geico;Progressive;90;89;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Société Générale;Chubb;162;144;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cigna;SUSE;44;34;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Liberty Mutual;MetLife;114;158;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Swisscom;Citrix;28;37;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;NatWest;Red Hat;58;33;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Deutsche Telekom;Brembo;31;65;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Deutsche Telekom;Box;31;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Heroku;SUSE;19;34;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Enbridge;Elastic;77;14;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Automattic;Motorola;21;98;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Box;Liberty Mutual;21;114;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Heroku;Geico;19;90;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fujifilm;Juniper Networks;92;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Asana;NatWest;18;58;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Chubb;Grafana;144;12;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Confluent;PNC;12;181;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;DocuSign;Société Générale;23;162;år;Hur många år skiljer dem åt?
