fråga;källa;år
Vilket av märkena är äldst?;återanvänt verifierat märke Hexagon (ålder 34) + Epiroc (ålder 8);2026
Vilket av märkena är äldst?;återanvänt verifierat märke CrowdStrike (ålder 15) + Kaspersky (ålder 29);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Salomon (ålder 79) + Bahco (ålder 140);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Acura (ålder 40) + Subaru (ålder 73);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Fitbit (ålder 19) + Maytag (ålder 133);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Miele (ålder 127) + Dyson (ålder 35);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Belkin (ålder 43) + Netgear (ålder 30);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Avanza (ålder 27) + Nordea (ålder 206);2026
Vilket av märkena är äldst?;återanvänt verifierat märke SoundCloud (ålder 19) + JBL (ålder 80);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Suzuki (ålder 117) + BYD (ålder 31);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Ansys (ålder 56) + Dassault Systèmes (ålder 45);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Infosys (ålder 45) + Wipro (ålder 81);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Harman Kardon (ålder 73) + Bowers & Wilkins (ålder 60);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Koenigsegg (ålder 32) + Maserati (ålder 112);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Rockwell Automation (ålder 123) + Docker (ålder 13);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Hexatronic (ålder 33) + HMS Networks (ålder 38);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Lockheed Martin (ålder 114) + Stanley (ålder 183);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Skanska (ålder 139) + Bravida (ålder 104);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Sectra (ålder 48) + Profilgruppen (ålder 46);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Kodak (ålder 138) + Axis Communications (ålder 42);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Lifco (ålder 80) + Storskogen (ålder 14);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Einride (ålder 10) + Volvo Penta (ålder 119);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Slack (ålder 13) + DocuSign (ålder 23);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Figma (ålder 14) + Mailchimp (ålder 25);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Yubico (ålder 19) + Fingerprint Cards (ålder 29);2026
Vilket av märkena är äldst?;återanvänt verifierat märke Beats (ålder 20) + Conair (ålder 67);2026
