fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;Otis;Schindler;173;152;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Caterpillar;Komatsu;101;105;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Eaton;Parker Hannifin;115;109;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Linde;BASF;147;161;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hitachi;Siemens;116;179;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;KONE;Liebherr;116;77;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Micron;Texas Instruments;48;96;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Halliburton;Chevron;107;147;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Maersk;DHL;122;57;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Schneider Electric;Ecolab;190;103;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Cisco;SAP;42;54;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Goodyear;Bridgestone;128;95;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Goldman Sachs;Morgan Stanley;157;91;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Autodesk;Salesforce;44;27;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sanofi;Pfizer;53;177;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Telefónica;Deutsche Telekom;102;31;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;ABB;Honeywell;38;120;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bayer;Novartis;163;30;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;AkzoNobel;Roche;32;130;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Continental;Qualcomm;155;41;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Broadcom;Emerson;35;136;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Boeing;Tencent;110;28;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Nvidia;IBM;33;115;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Stripe;Bosch;16;140;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Databricks;John Deere;13;189;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Allianz;Datadog;136;16;år;Hur många år skiljer dem åt?
