fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;ABB;Broadcom;38;35;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fortinet;UniCredit;26;28;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Komatsu;Nomura;105;101;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Emerson;Zurich;136;154;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pfizer;Allianz;177;136;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Eaton;Schindler;115;152;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Caterpillar;Equinor;101;54;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Equinor;KONE;54;116;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;John Deere;Linde;189;147;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Allianz;Otis;136;173;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Texas Instruments;ASML;96;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fortinet;Qualcomm;26;41;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Höganäs;Santander;229;169;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Munters;Trelleborg;71;121;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Bayer;Honeywell;163;120;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;CrowdStrike;TSMC;15;39;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Qualcomm;Moderna;41;16;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;AbbVie;ASML;13;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Schlumberger;VMware;100;28;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Equinor;Otis;54;173;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Honeywell;Palo Alto Networks;120;21;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Munters;DuPont;71;224;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Schneider Electric;Equinor;190;54;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;CrowdStrike;Holmen;15;417;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Höganäs;SentinelOne;229;13;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;AbbVie;State Street;13;234;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;DuPont;Moderna;224;16;år;Hur många år skiljer dem åt?
