fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Vilket av märkena är äldst?;PayPal;IWC;28;158;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Uddeholm;Husqvarna;358;337;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Electrolux;Note;107;27;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Getinge;Wise;122;15;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mitsubishi Motors;Lexus;56;37;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Mekonomen;Petrobras;53;73;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Camfil;Oatly;63;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Hisense;Camurus;57;35;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Asus;Reebok;37;68;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Swatch;OEM International;43;52;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Diesel;Dustin;48;42;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sonos;Swisscom;24;28;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Dometic;Land Rover;104;78;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Saab;Wolt;89;12;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fortnox;Marabou;25;110;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;NCAB;Epiroc;33;8;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Sinch;Hugo Boss;18;102;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Fitbit;Samsung;19;88;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Storytel;Bang & Olufsen;21;101;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Zoom;Yamaha;15;139;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Elastic;Alfa Laval;14;143;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Spendrups;Nederman;129;82;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Conair;Lacoste;67;93;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Tetra Pak;Koenigsegg;75;32;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Avanza;Catella;27;65;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;SKF;Broadcom;119;35;år;Hur många år skiljer dem åt?
Vilket av märkena är äldst?;Pricer;Folksam;35;118;år;Hur många år skiljer dem åt?
