fråga;källa;år
Visa (grundad 1958, ålder 68);https://en.wikipedia.org/wiki/Visa_Inc.;1958
Mastercard (grundad 1966, ålder 60);https://en.wikipedia.org/wiki/Mastercard;1966
New Relic (grundad 2008, ålder 18);https://en.wikipedia.org/wiki/New_Relic;2008
PagerDuty (grundad 2009, ålder 17);https://en.wikipedia.org/wiki/PagerDuty;2009
Boehringer Ingelheim (grundad 1885, ålder 141);https://en.wikipedia.org/wiki/Boehringer_Ingelheim;1885
Johnson & Johnson (grundad 1886, ålder 140);https://en.wikipedia.org/wiki/Johnson_%26_Johnson;1886
Xerox (grundad 1906, ålder 120);https://en.wikipedia.org/wiki/Xerox;1906
Makita (grundad 1915, ålder 111);https://en.wikipedia.org/wiki/Makita;1915
Atlassian (grundad 2002, ålder 24);https://en.wikipedia.org/wiki/Atlassian;2002
Zendesk (grundad 2007, ålder 19);https://en.wikipedia.org/wiki/Zendesk;2007
Norton (Symantec, grundad 1982, ålder 44);https://en.wikipedia.org/wiki/NortonLifeLock;1982
Bitdefender (grundad 2001, ålder 25);https://en.wikipedia.org/wiki/Bitdefender;2001
Kaspersky (grundad 1997, ålder 29);https://en.wikipedia.org/wiki/Kaspersky_Lab;1997
Elastic (grundad 2012, ålder 14);https://en.wikipedia.org/wiki/Elastic_NV;2012
ConocoPhillips (grundad 2002, ålder 24);https://en.wikipedia.org/wiki/ConocoPhillips;2002
Slack (grundad 2013, ålder 13);https://en.wikipedia.org/wiki/Slack_(software);2013
SanDisk (grundad 1988, ålder 38);https://en.wikipedia.org/wiki/SanDisk;1988
ExxonMobil (grundad 1999, ålder 27);https://en.wikipedia.org/wiki/ExxonMobil;1999
Telstra (grundad 1975, ålder 51);https://en.wikipedia.org/wiki/Telstra;1975
Deutsche Telekom (grundad 1995, ålder 31);https://en.wikipedia.org/wiki/Deutsche_Telekom;1995
FedEx (grundad 1971, ålder 55);https://en.wikipedia.org/wiki/FedEx;1971
Orange (grundad 1994, ålder 32);https://en.wikipedia.org/wiki/Orange_S.A.;1994
D-Link (grundad 1986, ålder 40);https://en.wikipedia.org/wiki/D-Link;1986
Netgear (grundad 1996, ålder 30);https://en.wikipedia.org/wiki/Netgear;1996
Ricoh (grundad 1936, ålder 90);https://en.wikipedia.org/wiki/Ricoh;1936
Bobcat (grundad 1958, ålder 68);https://en.wikipedia.org/wiki/Bobcat_Company;1958
Revolut (grundad 2015, ålder 11);https://en.wikipedia.org/wiki/Revolut;2015
Wise (grundad 2011, ålder 15);https://en.wikipedia.org/wiki/Wise_(company);2011
SoFi (grundad 2011, ålder 15);https://en.wikipedia.org/wiki/SoFi;2011
Novartis (grundad 1996, ålder 30);https://en.wikipedia.org/wiki/Novartis;1996
Zoom (grundad 2011, ålder 15);https://en.wikipedia.org/wiki/Zoom_Communications;2011
Belkin (grundad 1983, ålder 43);https://en.wikipedia.org/wiki/Belkin;1983
Grafana (Grafana Labs, grundad 2014, ålder 12);https://en.wikipedia.org/wiki/Grafana;2014
Avast (grundad 1988, ålder 38);https://en.wikipedia.org/wiki/Avast;1988
Sentry (grundad 2012, ålder 14);https://en.wikipedia.org/wiki/Sentry_(software);2012
Kingston (Kingston Technology, grundad 1987, ålder 39);https://en.wikipedia.org/wiki/Kingston_Technology;1987
Nubank (grundad 2013, ålder 13);https://en.wikipedia.org/wiki/Nubank;2013
SoftBank (grundad 1981, ålder 45);https://en.wikipedia.org/wiki/SoftBank_Group;1981
McAfee (grundad 1987, ålder 39);https://en.wikipedia.org/wiki/McAfee;1987
AT&T (grundad 1885, ålder 141);https://en.wikipedia.org/wiki/AT%26T;1885
GSK (GlaxoSmithKline, grundad 2000, ålder 26);https://en.wikipedia.org/wiki/GSK_plc;2000
Ecolab (grundad 1923, ålder 103);https://en.wikipedia.org/wiki/Ecolab;1923
U.S. Bank (U.S. Bancorp, grundad 1863, ålder 163);https://en.wikipedia.org/wiki/U.S._Bancorp;1863
RBC (Royal Bank of Canada, grundad 1864, ålder 162);https://en.wikipedia.org/wiki/Royal_Bank_of_Canada;1864
Bristol Myers Squibb (grundad 1887, ålder 139);https://en.wikipedia.org/wiki/Bristol_Myers_Squibb;1887
Robinhood (grundad 2013, ålder 13);https://en.wikipedia.org/wiki/Robinhood_Markets;2013
